R2all,d2,k2,k3,k7
-1.713358295,18.5620351,0.000103359,0.001440456,8.864355012
-1.713538676,21.55118786,0.000464034,0.000372992,21.83896165
-1.7140905,13.07176971,0.000112915,0.000926616,3.293496026
-1.714995685,10.22206225,0.000278195,0.000293697,2.093652464
-1.71579059,23.93131412,0.000397054,0.000481393,4.906544644
-1.715807053,23.41601412,0.000630449,0.000297509,26.01093825
-1.715975237,2.58515216,0.000192509,0.000107473,9.957829545
-1.716087617,12.78160488,0.000254068,0.006057592,6.700081133
-1.717435471,6.92010547,0.000108705,0.000506874,1.361597527
-1.717448206,28.4642491,0.000217145,0.001043999,5.459556467
-1.717951117,6.695525023,0.000305246,0.000175106,15.77680994
-1.718060703,5.041882552,0.000278259,0.000144577,6.033714089
-1.718716952,23.47981487,0.000887871,0.000209556,1.618952944
-1.718963576,5.591099369,0.000187219,0.000237301,1.064400758
-1.719348966,26.44806553,0.000221845,0.000938642,1.065125051
-1.719630955,7.813505864,0.000320295,0.000194312,21.10866527
-1.721158864,13.59318672,0.000224621,0.000480286,5.428080204
-1.721466078,2.49530737,0.000157163,0.000126096,5.766854769
-1.721603477,29.31910348,0.000178382,0.001302867,8.632281517
-1.723801159,14.15946153,0.000578962,0.000192619,1.249756195
-1.724950241,3.265610175,0.000158362,0.000162967,4.825450452
-1.725026979,12.13760905,0.000200886,0.00047676,3.759388084
-1.726493072,26.73749401,0.000104797,0.002010481,14.97171414
-1.727002985,7.262528262,0.000172207,0.000331971,2.807890431
-1.727539689,18.66967233,0.000134571,0.001091189,7.130358743
-1.727553168,7.417302432,0.00022108,0.000263815,2.265550805
-1.7276186,12.23293093,0.000105402,0.000913903,29.28920272
-1.728103382,27.54048951,0.000882775,0.000245188,4.941715164
-1.728533755,3.430698864,0.000113986,0.000236646,4.329300112
-1.729356898,6.922459535,0.000110573,0.007552661,29.90322231
-1.730222188,14.10658546,0.000519697,0.000213157,22.34234213
-1.731483358,10.73152287,0.000384193,0.000218424,2.563263818
-1.731632991,6.752699762,0.000112163,0.00047152,29.15998473
-1.732400202,27.43764431,0.00015565,0.001368674,1.854893912
-1.733154104,22.11552911,0.000114091,0.001504874,1.763234071
-1.733185752,4.565210255,0.000241796,0.000147537,5.23943184
-1.733851999,5.393115554,0.000208521,0.000201976,16.35042202
-1.734543242,13.96337947,0.000886645,0.000122942,7.384578807
-1.735629538,2.447397196,0.000107609,0.000177133,8.177854272
-1.736186385,27.2887365,0.000842849,0.000249747,1.306254725
-1.737595258,3.638620789,0.000129643,0.000218022,19.76752664
-1.737645708,2.743694371,0.000162088,0.000131492,14.28037266
-1.737923484,5.493083243,0.000133983,0.000317761,1.816188511
-1.738088333,5.110945028,0.000209918,0.000188843,2.893202448
-1.739352223,4.990698812,0.000223743,0.000172862,13.00082745
-1.739373837,11.38579251,0.000124008,0.000710395,4.421563275
-1.7401023,15.17163197,0.000552904,0.000212471,11.53390383
-1.740478592,19.99744657,0.000283563,0.000540381,1.008367749
-1.740983897,2.057648909,0.000102577,0.00015506,5.710253159
-1.741353827,25.30412568,0.000175894,0.001104842,2.186813492
-1.741698776,8.903636037,0.000294951,0.000232434,1.495097752
-1.74228975,6.741225889,0.000100519,0.000517488,24.99618322
-1.742771647,4.073589121,0.000165901,0.000189104,1.6800989
-1.743240018,1.425089626,0.000273432,0.000629651,2.823212387
-1.743537438,11.00505083,0.000354528,0.000238836,3.587012476
-1.745174944,6.873191924,0.00047539,0.000111199,15.9061211
-1.745953329,2.609001554,0.000126721,0.000158016,3.7478979
-1.746319351,2.332004243,0.000145228,0.000123225,11.25105741
-1.746407111,9.440041079,0.000162499,0.000443915,1.300491796
-1.746670167,26.61048135,0.000260106,0.000775711,1.083761996
-1.74696211,7.152218766,0.000107041,0.000512035,8.562104108
-1.746968901,10.65877054,0.000109056,0.000748342,4.832019844
-1.747599399,7.06277614,0.000121241,0.000445964,6.718336596
-1.748539837,26.286641,0.000280899,0.000714332,6.013227097
-1.74857295,7.250188112,0.000102601,0.000539635,2.639347356
-1.748617641,22.88844344,0.00085202,0.000205731,24.17674952
-1.749500921,3.51574908,0.000152739,0.000175833,9.759996737
-1.749931076,3.447073697,0.000359956,0.001156378,1.400106746
-1.75011627,10.19428626,0.000314666,0.000247343,21.79443992
-1.750378279,2.662790907,0.000192199,0.000105706,6.225500074
-1.750704787,2.005142087,0.000130662,0.000116923,1.305810518
-1.751145022,27.99379882,0.000142118,0.00150003,17.66280276
-1.751982907,4.323414195,0.000150817,0.000218223,14.56983241
-1.753649509,3.763225968,0.000231446,0.000123396,2.288785901
-1.753742404,20.89437617,0.000198541,0.000798914,22.7487449
-1.754432595,27.22384371,0.000736122,0.000278805,1.909301908
-1.756626349,22.54846204,0.000756397,0.000225684,27.02089788
-1.757484344,14.96153325,0.000125098,0.000903025,19.68031635
-1.757635118,5.675400897,0.000639808,0.00107226,1.887349778
-1.760021015,16.30599369,0.000155686,0.000787952,18.75878326
-1.760652417,14.95135928,0.000270676,0.000413333,1.620054594
-1.760981447,17.45972532,0.000422523,0.00498081,2.223564024
-1.762775088,17.20623244,0.000326325,0.000394185,3.106351938
-1.763851836,27.03008978,0.000168093,0.001201434,8.222478778
-1.763943899,6.149737892,0.000351682,0.000130888,8.460783453
-1.764515163,2.217522024,0.000113514,0.000146049,5.483749651
-1.765865909,23.33650692,0.000131689,0.0013216,17.72900868
-1.76629498,4.351443756,0.000187953,0.000172703,27.08530691
-1.766816456,6.366829837,0.000258494,0.000183443,3.728825582
-1.766993626,11.4830186,0.000199871,0.000426874,2.243314451
-1.767608203,2.808845613,0.000104629,0.000199848,25.77316717
-1.768477312,9.903787055,0.000418938,0.002863519,19.70040759
-1.76936523,13.12076695,0.000338337,0.000287409,3.176871572
-1.769476246,2.466617663,0.000137991,0.000132709,10.80477178
-1.769797747,3.267832328,0.000415576,0.000952577,6.484846457
-1.769854423,6.670521742,0.000182411,0.000271331,14.62444487
-1.769949627,23.11532003,0.00017376,0.000981522,2.248661783
-1.770350244,5.679262842,0.00037192,0.000113162,2.936825601
-1.770679837,6.447459036,0.000106011,0.000450505,6.98632288
-1.770898771,28.39656093,0.000206752,0.001014612,5.193303212
-1.771358059,18.81629333,0.000265308,0.000522757,2.193517754
-1.772078477,10.97141502,0.000101333,0.000800387,12.33319547
-1.772581293,1.837937964,0.000133891,0.000101461,13.57932387
-1.773740424,11.22812059,0.000331169,0.000249632,2.531208724
-1.774126388,15.0431746,0.000503211,0.000219533,1.692141988
-1.774289749,11.70780983,0.000723686,0.000119042,2.070284795
-1.774592315,11.32400028,0.000499977,0.000166994,15.4213531
-1.775596299,8.679385719,0.000193888,0.000329382,17.01419028
-1.775987212,17.79546276,0.00016883,0.000773927,5.982626962
-1.776034754,22.9352,0.000482559,0.000348578,3.758109659
-1.776079038,11.52606069,0.000100404,0.000843141,5.877747066
-1.776103403,4.079134925,0.000284152,0.001739803,18.48014319
-1.776477399,5.688929206,0.000184735,0.000226308,13.60706374
-1.777670901,1.624468697,0.000953784,0.000206776,7.5291391
-1.778283049,1.651768734,0.00090542,0.000221462,6.558042062
-1.778391295,12.9302702,0.000471249,0.000201141,13.17442796
-1.7785146,11.2434066,0.00074929,0.001815934,2.393884375
-1.779241648,10.43990804,0.000298366,0.000254859,1.119351717
-1.780328283,11.45960889,0.000217045,0.000385745,13.22381
-1.78159597,23.36033069,0.000394775,0.000430824,5.463271536
-1.781851971,21.84639077,0.000624238,0.00424131,9.186644575
-1.782042689,3.704806578,0.000118891,0.000227039,4.42607716
-1.783312206,14.36318145,0.000203353,0.000513689,13.16099217
-1.783732562,6.467225447,0.000388106,0.000120976,1.794086126
-1.784203378,3.831678301,0.000103741,0.000268225,4.140639341
-1.78441451,18.23042725,0.000275708,0.000479181,3.918664115
-1.784983212,13.91123564,0.000373809,0.00026996,7.284793485
-1.785031732,6.782623312,0.000372778,0.000131978,3.653501937
-1.785033339,20.39585183,0.000142413,0.001038245,10.40799954
-1.785946337,3.668443947,0.000164267,0.000161845,10.09422946
-1.786102727,6.868518097,0.000279801,0.000177705,3.155334572
-1.786258889,24.05371878,0.000283825,0.000612774,6.170689975
-1.786536828,15.4423478,0.000985712,0.000113527,7.123086927
-1.786549557,3.579699858,0.000121185,0.003581789,13.38672177
-1.786959244,13.4964431,0.000639072,0.000152792,5.453988599
-1.787994988,4.400559268,0.000112733,0.000282033,21.49262769
-1.78812271,27.06688868,0.000152845,0.001276733,7.493372997
-1.788244349,1.646720272,0.000106696,0.000111455,4.495869934
-1.788324282,18.21183515,0.000152528,0.000861192,7.702683143
-1.788408793,13.09401846,0.000462967,0.000204127,5.796351264
-1.788440217,4.718335956,0.000226751,0.000149865,1.019055936
-1.789247745,9.456108459,0.000297475,0.000228929,3.035332232
-1.790355136,24.16030914,0.000357561,0.000485624,5.867759872
-1.790371974,6.831241719,0.000249201,0.000196834,1.346858483
-1.792632864,29.35901864,0.000946346,0.000222792,14.54507603
-1.792641345,20.74566949,0.000620798,0.000238946,2.508923638
-1.793002698,23.03683381,0.00023804,0.00069199,4.033606893
-1.793095315,8.750524401,0.000589318,0.000106145,1.220352934
-1.794568768,12.51915304,0.00015979,0.000559887,5.437319043
-1.794875344,13.16099217,0.000442843,0.000212569,11.08393595
-1.794997783,23.85005726,0.000272301,0.000625029,5.81807787
-1.79503327,13.95388426,0.000328738,0.000302901,3.318232483
-1.795039483,6.7366418,0.000435562,0.000110586,5.14408031
-1.795190043,3.027084446,0.000130122,0.000166303,21.48531887
-1.795663549,19.36162896,0.000322144,0.00042924,15.37944928
-1.796256935,16.59695056,0.000379621,0.0003111,2.672771912
-1.796484689,15.51605461,0.000356328,0.00030839,1.047164698
-1.796601877,4.41254931,0.000118782,0.000264789,3.380889506
-1.797173087,11.69586975,0.000188127,0.000442486,4.42005967
-1.797365116,18.42992785,0.000611153,0.00021503,23.59188476
-1.798193607,13.78875935,0.000498827,0.000196562,4.90821374
-1.799082261,29.52926525,0.00083975,0.000250092,17.65679632
-1.799690244,9.25879126,0.000405555,0.000161994,4.120969824
-1.79993519,2.367971014,0.0001065,0.002695877,1.175939092
-1.800855912,17.16531592,0.000120934,0.001002998,3.25895278
-1.80116547,27.31659502,0.000153939,0.001249396,2.362339965
-1.801322029,12.22461244,0.000128929,0.00066973,2.572871763
-1.801586746,3.725022781,0.000215899,0.000122152,6.967339228
-1.801776043,14.9920967,0.000678969,0.000155346,1.120875607
-1.802079089,5.284172641,0.00017392,0.000214338,1.069844989
-1.802921029,25.58103571,0.000425942,0.000421599,1.908003567
-1.803170531,16.52934921,0.000757618,0.000154064,5.640761354
-1.803253007,2.829942007,0.000146235,0.000136678,19.28276674
-1.803303127,3.437707103,0.000183548,0.000132282,26.16177006
-1.803791584,16.21749885,0.000303075,0.000377138,5.792409698
-1.804664241,12.17067995,0.000106035,0.000807793,5.420700436
-1.80498147,17.87432061,0.000581902,0.000216521,24.62489378
-1.805027741,6.27652602,0.00023134,0.000191029,5.887751259
-1.805231052,21.00839156,0.000582707,0.00025171,1.138937488
-1.805968991,25.17535794,0.000190174,0.00092918,6.645611832
-1.806281818,21.1374027,0.00057339,0.000259,7.524019224
-1.806292976,9.252495207,0.000474078,0.000137246,10.11484998
-1.807097741,2.137543848,0.000129942,0.000115478,4.878256688
-1.807195941,28.5320986,0.000119303,0.0016761,9.806581505
-1.807404219,3.848657794,0.000171573,0.000157435,17.59086006
-1.80747086,2.371194782,0.000111058,0.000149796,6.060451565
-1.808004208,20.73861468,0.000204715,0.000710068,21.0943112
-1.808171891,3.61272448,0.000104052,0.004215994,3.838199992
-1.809363407,8.759457636,0.000291911,0.000209942,9.517414307
-1.810088075,18.63161163,0.000134261,0.000968501,7.230487469
-1.811875608,3.844732783,0.000199825,0.000134122,12.84261188
-1.811929749,5.175669767,0.00014752,0.000244287,2.949839692
-1.812364381,25.73812716,0.000298985,0.000598274,5.725811675
-1.812445966,8.527229638,0.000547457,0.000108518,7.901698281
-1.813332183,4.297026439,0.000102153,0.00029181,1.066212416
-1.813343157,13.26435112,0.000517786,0.000177623,1.959965561
-1.813855202,4.916567744,0.000102648,0.000332583,3.843425336
-1.813927188,8.332273831,0.000175287,0.000330293,25.6332927
-1.81496162,18.86756139,0.000366986,0.000356697,20.66819837
-1.815897879,23.91504063,0.000127923,0.001290328,3.703546715
-1.816220881,5.494951867,0.000166131,0.000228823,3.427200105
-1.817107023,4.784593627,0.000135223,0.000244625,12.79030239
-1.8174843,24.66680647,0.000658188,0.000256862,1.354668624
-1.817753217,2.362339965,0.000232407,0.001235094,1.487995503
-1.817986648,10.50044681,0.000489046,0.000148081,3.005540482
-1.818339349,5.513673102,0.000225814,0.000168461,5.760973506
-1.819720196,5.909820462,0.000194827,0.000208785,4.784593627
-1.819999459,14.78448421,0.000334003,0.005361669,1.841066218
-1.820191834,21.03699248,0.000734937,0.000195659,1.386836326
-1.820942248,15.28558154,0.00033686,0.005514422,6.386349058
-1.821336744,5.121385677,0.000115971,0.000303319,15.77144485
-1.821604481,3.928004935,0.000147282,0.000183021,3.452940773
-1.821786168,20.73156227,0.000103027,0.001373093,1.911251076
-1.821803417,29.17982725,0.000555968,0.000359005,3.643574425
-1.821950756,10.04286191,0.000553669,0.000124595,28.94260553
-1.822240387,29.9439327,0.000485233,0.000419856,1.714154104
-1.822918329,8.089330496,0.000489497,0.000113318,16.7500662
-1.822927291,17.59684408,0.000243529,0.000492153,1.520223643
-1.825375198,7.816163843,0.000149159,0.00035752,7.12793398
-1.826262542,21.63932742,0.000197993,0.000742848,3.965591401
-1.827127549,14.58470646,0.000113619,0.000869561,1.660782023
-1.827700506,7.130358743,0.000386056,0.000125516,2.857021281
-1.827724726,7.091661321,0.000389359,0.000123851,4.795998542
-1.827984774,4.070819047,0.000251449,0.000110078,9.016391216
-1.828252343,16.33374723,0.000190086,0.000583579,11.46350719
-1.828323511,2.435771185,0.00012211,0.000135425,1.729379785
-1.828964116,12.67769493,0.000255006,0.00033752,28.28089836
-1.828997184,6.77340197,0.000172604,0.000266256,6.675060838
-1.829317557,6.5736743,0.000214709,0.00020773,16.58002435
-1.829538925,20.83051466,0.000115545,0.001222081,22.88844344
-1.830346295,14.04435009,0.000892997,0.000106684,19.36162896
-1.830825946,15.43184688,0.000848496,0.002216665,15.14070251
-1.830946958,9.433621774,0.000334157,0.000191117,28.06052693
-1.831536352,8.472302004,0.000185802,0.000308248,14.68425559
-1.831704841,1.261285856,0.000594087,0.000258762,6.270124976
-1.834548557,12.49363102,0.000138947,0.000602976,2.091517276
-1.834564333,29.78142292,0.000745676,0.000266993,2.009238195
-1.834584091,3.721223859,0.000103502,0.004376229,4.703914846
-1.834856428,7.317074926,0.000136254,0.000360828,4.251957843
-1.835225959,6.091449759,0.000150886,0.000270957,2.332004243
-1.836265467,26.62858901,0.000265613,0.00066696,1.522811133
-1.836442853,23.5117804,0.000628131,0.000250669,4.610461883
-1.836793724,15.34809616,0.00084791,0.000121535,22.13810641
-1.837472756,22.18333018,0.000204668,0.00072527,11.08770645
-1.837682733,3.658475833,0.000138023,0.00017746,10.78641281
-1.837874288,23.38417879,0.0009769,0.002888684,1.042544821
-1.838370138,7.73944829,0.000247714,0.000208689,2.835723018
-1.838577007,9.037883359,0.000188647,0.000319963,4.11256866
-1.838868574,24.91131069,0.000677096,0.000244737,2.340745352
-1.8389179,13.79344997,0.00024516,0.000375751,8.762437407
-1.839529072,5.76293326,0.000123495,0.00031153,29.9439327
-1.839757871,2.727876008,0.000479237,0.000693266,1.48546717
-1.839960004,17.5192104,0.000668883,0.000174462,3.609040083
-1.839962616,2.89221858,0.000107115,0.000179929,1.618402399
-1.840310416,14.88033498,0.000229694,0.000431023,3.591895852
-1.840627912,1.139712502,0.000160232,0.000866762,9.121262607
-1.840772483,9.716937623,0.000409591,0.000157943,3.950782586
-1.841190718,4.250511914,0.00017004,0.000166456,23.40805123
-1.841945212,9.149226277,0.000219255,0.000277396,7.872190755
-1.843058561,12.69495441,0.000406303,0.000207157,3.839505661
-1.843545508,7.920533359,0.000320369,0.00016387,3.730094045
-1.84453457,4.52963706,0.000152177,0.000197015,3.830375293
-1.844852254,6.255214579,0.000286583,0.000144511,13.57470605
-1.845029634,8.53013041,0.000229324,0.000246093,9.01945839
-1.846132426,19.68701115,0.000262815,0.009092849,2.440746983
-1.846381648,5.704429621,0.000240519,0.000156639,17.90474352
-1.846988832,3.077956167,0.000162237,0.00012517,22.632981
-1.847057998,4.601062822,0.000208089,0.000145579,1.37602977
-1.847132588,16.80141801,0.000967721,0.000114156,1.921680295
-1.847238245,22.2967942,0.000256478,0.000571874,4.684755241
-1.847298741,15.15100532,0.000694944,0.000143913,28.85414543
-1.847970999,4.747310945,0.000297886,0.000104882,2.344729407
-1.848187541,3.069592561,0.000175651,0.000115054,6.88254912
-1.848253717,15.87909416,0.000453367,0.000230197,3.778616724
-1.850458415,25.94908408,0.000270988,0.000626181,4.19307618
-1.850485067,15.03294511,0.000106992,0.000920662,7.912455692
-1.850770662,16.46762321,0.000341311,0.000313834,1.018709394
-1.850879032,9.750043113,0.000361036,0.00017697,5.824017429
-1.85099162,4.044597113,0.000221896,0.000119426,3.741529647
-1.851437907,14.70924886,0.00083186,0.000115958,17.2766021
-1.851576551,2.857993175,0.000136003,0.000137562,4.195929447
-1.852278088,4.12517684,0.00010279,0.000262482,22.94300204
-1.853074802,2.166823401,0.0001022,0.000138452,3.765786734
-1.853372013,12.2829609,0.000134509,0.000596074,19.84162175
-1.854556998,14.19321307,0.000124868,0.000740457,19.10649919
-1.854587322,26.8468444,0.000171139,0.001010881,1.154931124
-1.854973401,8.708956282,0.00025778,0.000219432,1.728791689
-1.855717038,3.004518413,0.000105889,0.000184459,3.355685958
-1.856586933,6.217036171,0.000157707,0.000255918,5.679262842
-1.856600821,4.941715164,0.000293799,0.000109069,1.475898623
-1.856647386,29.7915539,0.000132999,0.001453784,22.86510092
-1.856914977,21.0799669,0.000854575,0.000159404,1.881581287
-1.856918624,6.401572036,0.000402485,0.0001033,13.91596793
-1.857943012,21.05130755,0.000207611,0.000656901,19.44742704
-1.857978171,6.425567206,0.000211179,0.000197197,17.06635183
-1.859647478,24.02918787,0.000169531,0.000910961,2.327250132
-1.859910532,6.253087419,0.00010015,0.000403181,8.652858067
-1.860652753,9.227353777,0.00043426,0.00013693,2.77277614
-1.860822088,5.154588648,0.00030807,0.000107771,1.653454991
-1.861508232,16.22853439,0.000265491,0.000393822,20.11340744
-1.862271386,3.109523151,0.000154757,0.002453014,25.21820755
-1.862578049,3.874927129,0.000220928,0.000112798,5.677331541
-1.863823756,4.980524586,0.000124609,0.000256507,11.53782741
-1.864371252,15.89530481,0.000261066,0.007431902,14.72927411
-1.865448369,11.51822287,0.000289634,0.000254624,23.05250971
-1.865504293,18.12532243,0.00010152,0.001132661,1.050017869
-1.866147785,2.019515112,0.000831477,0.000297098,15.51077819
-1.866461886,29.08074949,0.000382869,0.000482948,2.814583528
-1.866835245,21.96560106,0.000781718,0.00017968,29.31910348
-1.867059102,22.97423676,0.00029434,0.00049488,1.668141523
-1.86790322,20.61904927,0.0001041,0.001262118,21.0298386
-1.868852585,11.23958315,0.000106378,0.000671583,4.540434241
-1.868942875,8.061863822,0.000378748,0.000135363,3.317104079
-1.86942725,5.988734506,0.000120823,0.000315137,10.83421114
-1.869781809,3.662210697,0.000117801,0.00019756,9.756677734
-1.870399594,7.161955831,0.000110548,0.000411055,5.88374754
-1.871650263,4.457803649,0.000150193,0.000188062,18.98988357
-1.872447327,19.25000236,0.000212887,0.00057161,9.167916336
-1.87332759,12.42160084,0.000516119,0.00015195,4.301413187
-1.8734085,3.750448236,0.000148576,0.000159478,18.93828313
-1.87428297,15.12526144,0.000161976,0.000588708,11.7237489
-1.875865474,19.6602456,0.000278067,0.000444734,17.43005857
-1.876023285,3.76706777,0.000378312,0.001217587,12.03074799
-1.876134971,3.960199966,0.000220419,0.000112902,2.36314358
-1.876681887,12.70791443,0.000625101,0.000127497,2.490220343
-1.879007771,16.02558719,0.000585396,0.000171435,17.17699641
-1.88156993,5.508050044,0.000196404,0.000174783,23.70448956
-1.881910266,20.91570682,0.000966607,0.000133629,1.039711957
-1.883317741,15.0995613,0.000106525,0.000875992,1.580863517
-1.88348256,28.71707792,0.000142676,0.00124882,14.07782725
-1.883783731,22.85732537,0.000405275,0.000349704,6.917752206
-1.883976235,5.177430414,0.000243248,0.000131917,1.900878458
-1.884577089,12.62176353,0.000161306,0.000484507,5.338366197
-1.885891082,6.449652317,0.00019731,0.000202069,4.253404264
-1.886054299,28.2712811,0.00014971,0.001157444,1.601428074
-1.886060693,18.24283253,0.000309279,0.00036467,13.55164055
-1.886361765,10.73517349,0.000195187,0.000338766,1.688118064
-1.886533488,11.67599667,0.000415671,0.000173101,1.99765423
-1.886867512,23.89877821,0.00017344,0.000849376,6.861513316
-1.886958907,6.460629919,0.000109837,0.000362827,3.714900928
-1.887093675,8.318116019,0.000196494,0.000261156,5.455843924
-1.887238321,7.24033109,0.00043018,0.000103872,5.214542666
-1.88746269,26.61953364,0.000718538,0.000227353,2.190535548
-1.88758029,15.71254911,0.00052632,0.003645021,3.145690616
-1.88797864,11.33556072,0.000668113,0.000104544,4.036351645
-1.888116927,10.39738505,0.000290636,0.000220141,3.266721063
-1.888770824,25.355817,0.000270801,0.000575838,11.20142005
-1.888967893,8.250492664,0.00038437,0.000131735,1.47991995
-1.889170017,18.84831951,0.000508218,0.000228087,9.331504545
-1.889993333,3.838199992,0.000827847,0.000567675,2.260163311
-1.890304713,7.786975731,0.000424473,0.000112642,6.887232495
-1.890452112,7.166829333,0.000243304,0.000180842,24.96219956
-1.890600255,3.67843922,0.000123381,0.000182936,12.22877098
-1.890776863,25.79070506,0.000701213,0.004490555,4.098604763
-1.891668625,10.08050581,0.000532905,0.000115744,2.950843162
-1.893023135,24.54963032,0.000164987,0.000907612,7.171706152
-1.893113328,26.83771481,0.000999194,0.000164248,12.46392109
-1.893227763,10.87482128,0.00030722,0.000215526,1.687543999
-1.893585355,2.454065529,0.00026415,0.001137365,6.480436708
-1.894187147,14.65930479,0.000889918,0.000100023,1.340460423
-1.894377692,17.89256815,0.000230436,0.000473042,10.03944671
-1.894697634,1.181953823,0.000161678,0.000894746,2.32804181
-1.894798949,16.767166,0.000786593,0.000129211,1.413504149
-1.89549076,19.33530578,0.000263846,0.000445143,5.313007049
-1.896310028,4.127983902,0.000110141,0.000227667,6.672790904
-1.896401652,16.3393036,0.000193843,0.000511564,7.47555371
-1.896552548,17.34136042,0.000569836,0.000184969,22.54846204
-1.897694319,14.08261621,0.000830711,0.000102447,1.711823619
-1.89776833,8.086579623,0.000200424,0.000244399,5.593001336
-1.897797672,7.09648699,0.000243753,0.000176482,19.86863423
-1.898037714,18.77793372,0.000651853,0.00017358,1.557911401
-1.899135828,16.08018618,0.000113175,0.000852119,1.028107526
-1.89976869,12.37100618,0.000261367,0.00028543,3.699769694
-1.8999605,2.90602323,0.00012716,0.000137943,4.106977401
-1.900616846,11.06133982,0.000119715,0.000557057,14.35829708
-1.900924374,6.089378289,0.000205992,0.000178197,12.94787353
-1.901099333,8.504058942,0.000331703,0.000154561,28.23284477
-1.901715034,25.19248904,0.000561242,0.000267855,1.321897554
-1.901983572,23.17041943,0.000548719,0.005174877,24.1932011
-1.903644865,24.41639616,0.000162648,0.000891456,1.17274376
-1.903823449,2.361536623,0.000886033,0.000327115,14.52530121
-1.904676747,11.51039038,0.000353631,0.00019494,12.47664525
-1.905009389,4.841890704,0.00012582,0.000230303,14.3387762
-1.907621207,5.468848881,0.000296586,0.000109572,1.091530492
-1.908339824,8.253299297,0.000237711,0.000206016,1.582477389
-1.908385148,3.470601987,0.000188821,0.00010937,12.8338788
-1.908519129,22.73327557,0.000555456,0.000241268,1.158471874
-1.9095829,7.923227747,0.000299468,0.000157072,8.239275675
-1.909903996,9.192895819,0.000516238,0.000105755,27.21458592
-1.910192891,14.29009004,0.00037252,0.000227562,18.95117008
-1.910894081,4.846833693,0.000237274,0.000121032,24.9028393
-1.911457252,19.5668524,0.000167398,0.000691353,17.09539954
-1.911691759,5.407809977,0.000111468,0.00028688,8.771382804
-1.912829645,9.87015954,0.000151653,0.000384149,19.37480398
-1.912871303,3.034300031,0.000116372,0.000153638,1.079347704
-1.912965988,7.966462819,0.000148337,0.000316592,3.791490426
-1.91427874,9.97817142,0.000149986,0.000390931,2.809801119
-1.91439287,8.623477981,0.000161864,0.000313256,3.886806755
-1.91449481,14.40721563,0.000677876,0.000125228,25.97557498
-1.915085208,14.38273556,0.000822716,0.000102494,1.85300222
-1.91562863,9.224215905,0.000407709,0.000132954,17.29423944
-1.915853187,6.600559164,0.000144428,0.000268102,4.02538383
-1.916136469,6.668253352,0.000109888,0.000356041,14.04435009
-1.916270609,12.73820596,0.000249603,0.000299158,6.072831868
-1.916430597,6.905997883,0.00016438,0.000246434,25.27831955
-1.917988834,16.68184118,0.000272176,0.000357191,2.36475163
-1.920161218,8.673483666,0.000217646,0.00023222,24.61651979
-1.920715915,2.180129721,0.000118672,0.00010693,10.3797183
-1.920787778,8.973560134,0.000137769,0.000378879,8.35497647
-1.921098308,19.83487437,0.000236728,0.000484061,1.504279048
-1.921322724,23.01333995,0.000907298,0.000147673,22.18333018
-1.922261398,24.84362019,0.000356821,0.000403738,9.171035056
-1.922726457,4.999193209,0.000199641,0.000144844,1.062592177
-1.922826042,14.67926204,0.000327228,0.000260196,29.18975358
-1.923312446,12.20384095,0.00022519,0.000313401,3.433033355
-1.923953551,10.18042658,0.000327303,0.000179763,3.365973711
-1.924006108,14.72927411,0.000466283,0.003878823,28.56122645
-1.924341276,8.357818646,0.000162274,0.000297372,2.934828536
-1.924646901,13.69062382,0.000689684,0.000114262,1.442155541
-1.924661508,4.187375467,0.000139043,0.00017406,23.95574512
-1.924924683,2.490220343,0.000130332,0.000110382,21.7648092
-1.924966002,2.206988001,0.000100867,0.000126386,18.48642972
-1.925244167,2.739032414,0.000800479,0.00042063,14.63937467
-1.925349759,7.755258451,0.000136978,0.000326212,2.453230995
-1.925669173,14.53518526,0.000338026,0.000248142,29.48911862
-1.927201676,23.74483568,0.000546827,0.000249862,16.47882895
-1.927392233,26.56526606,0.00012225,0.001243083,2.753978629
-1.927489003,12.37942429,0.000230065,0.000309386,20.03148313
-1.927635928,13.20134071,0.000208761,0.000361826,1.537382675
-1.927806691,22.5024939,0.000276026,0.000468058,10.06680082
-1.928336104,7.715793461,0.000300089,0.000147265,1.644481467
-1.928459241,23.6803148,0.000149606,0.000901364,1.553678152
-1.928696278,5.673470909,0.000134757,0.000241157,2.038839537
-1.929455202,23.75291314,0.000155471,0.000870763,2.462426501
-1.929934726,8.831252611,0.000159937,0.000314992,1.446576855
-1.929947323,29.03133683,0.000574315,0.000289001,7.314586668
-1.930132396,14.14021097,0.000435662,0.000185652,7.002976001
-1.93015577,9.654346558,0.000344548,0.000160066,2.582515721
-1.930189518,3.618873501,0.000218399,0.002034698,9.601951112
-1.931035463,10.57571489,0.000259448,0.000232756,7.174145806
-1.931908355,3.868343033,0.00051233,0.000927897,8.750524401
-1.932136653,5.683127415,0.000179742,0.00018026,12.43428181
-1.93225142,23.10745939,0.000462115,0.000284774,7.813505864
-1.932769646,28.7659557,0.000808258,0.000202815,17.05474657
-1.93398089,9.183520547,0.000210596,0.000247799,22.66379365
-1.934966486,5.827980504,0.000107461,0.000307539,12.79900582
-1.935737392,8.486722248,0.000226856,0.000211885,15.05341104
-1.936042912,5.100525663,0.000169609,0.00017002,2.262470667
-1.93606984,9.816592848,0.000132571,0.000418119,2.329625975
-1.936577197,29.86256727,0.000285135,0.00059197,18.61894199
-1.937322172,3.273394327,0.000736461,0.00054689,26.36722973
