R2all,d2,k2,k3
0.414409007,3.596785877,0.000111084,0.002704581
-1.869976015,1.482438841,0.000112008,0.001535677
-1.668440693,4.472991333,0.000238479,0.00015181
-32.55846131,1.679527562,0.000878314,0.000483838
0.297871973,3.849967021,0.000543688,0.000253805
-2.153734021,9.730166309,0.000113279,0.000280092
-946.0865479,2.846352229,0.000822148,0.003748867
-0.688647482,3.505003554,0.000182957,0.000374197
-0.751202933,12.9126908,0.000283172,0.004713028
0.101889392,3.147831167,0.000519816,0.000192975
-0.697569582,6.083168104,0.000181698,0.00064998
-2.363550588,25.08987703,0.000250697,0.00012933
-20.0150565,4.963613614,0.000129554,0.008152673
-5.638048724,5.422544437,0.000863277,0.000915588
0.835036819,3.667196449,0.000212251,0.000942106
-1.847358261,16.02558719,0.000585396,0.000171435
-1.191258704,9.105764181,0.000474843,0.000255447
-1771.108826,1.096367441,0.00019048,0.008396533
-1.822377309,14.19321307,0.000124868,0.000740457
-185.1644837,5.718027125,0.000746191,0.00393822
0.505739382,6.99107687,0.000704612,0.000405789
0.424267815,8.225275881,0.000178012,0.001791843
-1.874571821,11.51039038,0.000353631,0.00019494
-10.51504329,1.286414211,0.00018593,0.001197567
-1.274956718,6.720622024,0.000274189,0.00030304
-1.750556832,4.901540759,0.000148679,0.003785297
0.803998278,28.09872866,0.000763748,0.001923535
0.026527675,19.1911667,0.000313293,0.001866809
-10880.90798,1.188807718,0.000545444,0.007682455
0.073908259,5.086666212,0.00030992,0.001489018
-1.902259323,9.654346558,0.000344548,0.000160066
-3.525210277,2.153598296,0.000932932,0.000301648
-2.060902315,28.98200813,0.000641283,0.000187715
-154.8353801,6.915399742,0.000485456,0.006771736
-7.802141544,8.723779322,0.000726022,0.001908534
-108.4100442,1.824857236,0.000475281,0.001567112
0.800097715,3.713637632,0.000788951,0.000244963
-2.26179972,17.41228272,0.000188083,0.000207253
-0.185521243,2.244840962,0.000147996,0.000407474
-135.3033802,1.92429648,0.000583915,0.001478087
-179.7603901,1.345484904,0.000913798,0.000746965
0.122968313,1.536337242,0.000131054,0.001052689
-27.21586707,4.390094711,0.000300158,0.00346657
-683.2965977,1.505814737,0.000699761,0.002000322
-5.774936856,4.909883405,0.000631321,0.001140512
0.036734519,16.97373043,0.000390167,0.001333829
-1.916401049,4.278068835,0.00066627,0.000747997
-0.326747124,7.065178738,0.000118236,0.00147333
-2.157168048,21.60255888,0.00026838,0.000259836
-2.248663956,5.209224673,0.000116668,0.000105463
-639.1995712,1.585170837,0.000242187,0.005897935
-262.0749174,2.024328979,0.000125184,0.009693933
-7.152450948,1.257858615,0.000608345,0.000320701
-1.549911207,11.54175232,0.000176868,0.000609677
0.866655027,8.440663657,0.000209387,0.002350174
-44.20892431,2.32092639,0.000295563,0.002229975
-11.45053078,1.129294167,0.000115014,0.001743813
-1.163524773,7.082019825,0.000194872,0.000495793
-0.079986396,2.71030456,0.000221947,0.000349382
0.638534749,6.386349058,0.000698152,0.000705505
-1.388260561,19.74065163,0.000161901,0.001353007
0.766899955,1.376497864,0.00063555,0.000108718
-22.59911804,3.329537662,0.000498253,0.001482859
-367.0735925,1.969320537,0.000153338,0.008963962
-15.43214712,6.423382115,0.000130422,0.009609482
-39.34362745,2.538105415,0.000172564,0.003994846
-56.77574975,2.141910427,0.000175085,0.003830893
-1.895547469,10.18042658,0.000327303,0.000179763
0.736360432,13.15204259,0.000519218,0.001857377
-213.6203507,2.928845484,0.000411008,0.003900318
-2094.508727,2.335179045,0.000849083,0.004348105
-3.307111034,1.611810454,0.00034574,0.000601035
-377.3385742,5.455843924,0.000883995,0.004362144
-0.919164454,12.15000009,0.000589047,0.000341901
-373.7897903,3.161780296,0.000459886,0.00483838
-2.017447425,28.30976976,0.000230012,0.000563248
0.741457845,5.87375015,0.000359542,0.000800018
-5.534551313,3.813476459,0.000177439,0.003118172
-1.216351613,9.553088665,0.000518382,0.00024016
-0.303694988,1.203862716,0.00016164,0.000186252
-1.562821619,5.180953505,0.000144527,0.000329989
-0.618150114,21.54385913,0.000102837,0.004290422
-18.10472038,1.293433851,0.000397603,0.000669114
0.863488114,3.275621777,0.000538952,0.000350833
-2.434807466,3.61272448,0.000104052,0.004215994
-13.72241997,3.016806224,0.000219862,0.002578101
-4.551647666,3.421376765,0.000125994,0.003757509
-185.3696167,2.454900347,0.000159239,0.007926838
-2.257362528,12.09639677,0.000124724,0.000221157
-5.986530158,8.94309113,0.000217596,0.00608275
0.468920025,1.940068554,0.000109711,0.00070583
0.006021518,3.70228728,0.000850452,0.000131069
-2.321421381,21.95066427,0.000289101,0.000127732
0.088708263,2.047874341,0.000340212,0.000190327
-111.4180183,3.791490426,0.00090688,0.001726235
-1.112112826,2.675500491,0.000247942,0.000153709
-1.264598562,9.756677734,0.000127717,0.000953455
-1614.424944,2.696512352,0.000646919,0.005817013
-20.19842276,3.064376852,0.000206895,0.00316155
0.612232865,2.748364264,0.00036312,0.000333503
-0.001402576,10.5433913,0.000106819,0.002958694
-1.39456466,8.611753898,0.000113671,0.000835411
-2.395225911,22.58684055,0.000164608,0.000137309
0.84303304,14.60953029,0.000107709,0.009063585
0.811158668,1.171149352,0.000285463,0.000284381
-127.1749687,1.050732376,0.000421163,0.001089683
-0.10555187,2.486834754,0.000365216,0.000639293
-0.514902136,6.137200805,0.000436466,0.001408316
-0.887145275,23.64007831,0.000102553,0.003912911
-2.12777523,26.99334092,0.000668575,0.000141677
-0.586618478,3.69725382,0.000517547,0.000149383
-2.264110841,29.40898903,0.00025784,0.000252872
0.329766977,1.899585845,0.000687464,0.000100995
-793.9360237,1.963301511,0.000793688,0.002466607
-1.680884442,28.4642491,0.000217145,0.001043999
-2.162432137,8.849293112,0.000208617,0.000134803
-19.77479602,16.45082889,0.000773838,0.004505054
-102.6714089,1.144373672,0.000194066,0.002352339
-7.039931847,7.098901056,0.000493003,0.002223822
-63.78170935,14.70424681,0.000672435,0.007172986
-117.6584009,9.427206834,0.000880947,0.004521682
0.784617179,8.1528595,0.000169414,0.002460934
-0.519701695,12.89075016,0.000563703,0.000499459
-33.53675077,1.908652627,0.000123069,0.003967345
-10.85328861,1.23496706,0.00079241,0.000272333
-1.326309064,2.392256514,0.00014088,0.000200124
-1.034506723,23.02116858,0.000159643,0.002187258
0.500618153,23.35238673,0.000380408,0.002502073
-101.92496,1.499681374,0.000765332,0.000779292
-665.7898852,1.48193472,0.00022251,0.006116458
-0.681470966,5.405970986,0.00020084,0.000528324
0.611273686,5.212769398,0.000686199,0.000592789
-166.8077967,1.913202234,0.000864868,0.001086175
-283.4397471,1.507351993,0.00030602,0.00305844
0.774912309,4.626169671,0.000724353,0.000456352
-0.711331842,11.54567857,0.000133153,0.001667631
0.582643834,22.609899,0.000324004,0.003009539
-0.369883595,5.723864544,0.000218852,0.000627914
-0.527593377,1.595447818,0.000187348,0.000185055
-1.228953928,2.510630888,0.000128721,0.000251362
0.613191519,2.731589752,0.000287111,0.000741822
0.049479849,25.65073541,0.000665963,0.001189871
-4.733581096,7.541954037,0.000129018,0.008163944
-75.29834881,4.997493173,0.000221692,0.007908607
0.705502555,2.58779129,0.000310063,0.000395822
-0.41652478,7.106148182,0.000604018,0.001161716
-1.838033857,11.23958315,0.000106378,0.000671583
-1.706257981,4.073589121,0.000165901,0.000189104
-2134.69899,1.057184854,0.000378051,0.004461696
-1.491776022,24.70038798,0.00073714,0.000333964
-2.20763632,21.89846546,0.000558792,0.000107721
-0.88089034,1.066212416,0.000109939,0.000165386
-149.0341616,4.82052927,0.000283694,0.007945112
0.26845436,21.83896165,0.000589861,0.001303467
0.072281206,15.05341104,0.00073426,0.000641948
0.453157827,1.491035183,0.000277683,0.000443302
-1.174005447,9.68394454,0.000848692,0.000154277
-11.41083729,2.406947203,0.000123694,0.003452232
-2.007037104,13.76533013,0.000177154,0.000363496
-1.275314483,5.226972439,0.000499057,0.000129449
-1.363720172,2.520898809,0.000222715,0.000128677
-2480.438319,1.472889801,0.0007837,0.003223295
-13.8771243,1.089675814,0.000420775,0.000488315
-19.57868155,4.667260832,0.000187867,0.005246866
-4424.465575,1.582477389,0.000808816,0.004441197
-1.545873185,3.120117259,0.000149262,0.0001962
-65.2440539,1.631112412,0.000104292,0.00517726
-11.94394718,4.508119664,0.00026727,0.00303459
-1.98706189,15.62727498,0.000390346,0.000195119
-919.4907077,1.786170984,0.000370809,0.005146358
-1.617990174,15.01250701,0.00020415,0.000634016
-1.335296003,2.569373805,0.000142544,0.00021062
-15.40246233,3.481242045,0.000258018,0.002630874
-94.9301888,1.722335815,0.000595456,0.001116606
-3.899761761,3.843425336,0.000307716,0.001668399
-0.004385937,4.896541978,0.000743447,0.000606876
0.044275828,4.008987963,0.000618942,0.00019948
-45.19353737,5.526815904,0.000687306,0.002303032
-1.91545253,5.170391418,0.000127043,0.000227143
-9.620369347,1.887991812,0.00066673,0.000477419
-348.7173473,1.14827254,0.000204857,0.003822082
-13.4400122,1.181150085,0.000249718,0.000882877
0.78270807,1.821756523,0.000322887,0.000400774
0.677322112,3.346567689,0.000139814,0.001108919
-1041.302637,3.209453015,0.000742592,0.004896661
-427.9760027,1.206321969,0.000432962,0.002085931
-36.81437135,1.54419535,0.000684305,0.000597723
0.430490807,15.97660663,0.000975326,0.001361758
-1.06961986,16.47882895,0.000223126,0.001089181
-301.1624075,2.254021861,0.000781538,0.001840348
-7.669655277,1.531641585,0.000382252,0.000633432
-80.27042285,2.550219871,0.000962831,0.000953894
-2.295297305,25.38170224,0.000146134,0.000334426
-0.389226569,1.626680256,0.000573258,0.000279062
0.55575325,28.55151387,0.000525352,0.002299853
-1.254986983,3.304716927,0.000740202,0.000488765
-0.166512935,3.266721063,0.000949402,0.000326513
-3210.653244,1.771047572,0.000425353,0.008089096
-2.020302443,24.20966387,0.000365384,0.00030137
-246.1716608,10.5398059,0.00093143,0.006596294
-16.23620872,2.485143686,0.00032655,0.001509732
-64.0453437,16.85866024,0.000679751,0.008148919
-43.75168311,9.334678913,0.000565392,0.004669818
0.842877584,1.180748421,0.000234774,0.000277779
-2.371684601,28.37725104,0.000151234,0.000228402
-15.24569453,17.61480835,0.000710477,0.004818368
-100.7668153,1.176739284,0.000691911,0.000673132
-9565.632454,1.795917672,0.00077277,0.007689534
0.301506509,20.29206134,0.000627552,0.00278548
-59.75724211,3.008608778,0.000679908,0.001414165
-0.941280902,8.41200406,0.000102247,0.00134122
-14.86463222,1.879023176,0.000313942,0.001153719
-2.378389988,21.9880253,0.000195366,0.000130047
0.20799373,1.54472065,0.000486351,0.00010782
-2.104261439,3.938707425,0.000377008,0.001236232
0.584364503,14.12098659,0.000177767,0.003430046
-571.1405384,1.028457265,0.000141107,0.006233041
-1.537616212,19.34846289,0.000344073,0.006331404
-28.81989804,1.480423385,0.000376227,0.000952138
-35.62162979,4.327827881,0.000361785,0.00312968
-680.3928737,1.124694417,0.000352493,0.002960056
-0.638729414,3.384340988,0.00010398,0.000657506
-0.750596976,19.05458188,0.000742934,0.000480065
-0.883171268,7.547086117,0.000255241,0.000503385
-0.947598936,1.938089997,0.000215204,0.000146117
-0.585380724,2.011973582,0.000314521,0.000133875
0.870405449,1.403921565,0.000248514,0.000355059
-2.030026975,1.423636264,0.000195682,0.000855658
-2.353380834,11.44013726,0.000154508,0.000102636
-0.097736646,2.109377258,0.000821959,0.000240602
0.868229021,4.241846661,0.000132755,0.0018737
0.552167232,1.845454721,0.000204762,0.000380452
-29.69934973,18.6569768,0.000463287,0.009851446
-2.190253499,10.75344525,0.000254595,0.000123055
-0.05874929,8.738627592,0.000500899,0.000505475
0.848854298,1.699640455,0.000277939,0.000405042
-0.837660974,16.10207782,0.000337326,0.00084004
-372.345963,1.372757562,0.000951371,0.001013678
0.691413251,4.482128769,0.000114038,0.001842044
0.873075599,8.19456001,0.000104894,0.004719544
-114.6903551,3.452940773,0.00053119,0.002717065
-1365.557727,1.168364351,0.000266655,0.005645469
-1.690429314,18.66967233,0.000134571,0.001091189
-1.133560843,8.559192462,0.00087791,0.001053659
-0.587896221,5.004296785,0.000521495,0.000200493
-1.495147063,10.76442323,0.000263663,0.000405415
-0.709655977,3.193120738,0.000602629,0.000102023
0.823535207,7.802882981,0.000440606,0.000949511
0.578579908,1.5037675,0.00040649,0.000292483
-1199.39563,2.944827462,0.000793323,0.004496763
-0.601675595,18.25524624,0.000156081,0.002421587
-606.7199514,3.292376033,0.000569967,0.005080424
-1.375880386,8.119651932,0.000155507,0.000586543
-0.555425937,19.72051934,0.000355099,0.005593711
0.633048502,24.89437079,0.000789314,0.002438372
-14152.42396,1.189212123,0.000600689,0.007941454
-51.46159384,8.188987642,0.000285397,0.008643706
-0.568393826,1.808790959,0.000116051,0.000329837
-385.8950604,1.196514996,0.000445605,0.001917344
-0.883438276,20.63307993,0.00010677,0.003289274
-565.1606037,1.750685016,0.000653507,0.002279817
-1.48035982,6.771098594,0.000325724,0.000209749
0.429709628,3.066462072,0.000423692,0.000281644
-0.889274912,23.87440531,0.00027858,0.001452446
-453.7709699,8.406283829,0.000908343,0.00711705
-3.806141505,2.413505323,0.000132724,0.002416017
-4.5536386,2.655555414,0.000147214,0.002496319
-4.951645276,5.631176834,0.000851236,0.000933899
-6778.097778,1.222014328,0.000827466,0.004127623
-2.225718622,25.7293746,0.000334234,0.00919814
-586.8054792,4.787849404,0.000996208,0.00416198
-130.3944076,5.186242637,0.000379533,0.006032537
-9.030226256,6.903649416,0.000889303,0.001284991
-0.609512066,1.89249217,0.000362535,0.000107523
-6.871018997,5.915853679,0.000103145,0.008800351
-4.081283984,26.0374923,0.000635112,0.005532227
-2.097239461,24.22613784,0.000398887,0.00023094
0.820550533,3.14141388,0.00015113,0.001109941
-1.77491822,8.759457636,0.000291911,0.000209942
0.288719247,6.4168313,0.000270302,0.002051635
-0.540193695,21.85382242,0.000144794,0.003253119
-1.519092268,12.3625938,0.00021113,0.00056637
-1.964830791,24.80984395,0.000518143,0.000243837
-15.26226083,6.179090782,0.000298779,0.004020685
0.417388306,2.563263818,0.000106353,0.002011407
-5.915669646,1.369959007,0.000882165,0.00022914
0.851124244,22.39559901,0.000371664,0.003976491
0.841961499,24.48292261,0.000748945,0.001802603
0.873423029,8.852303443,0.000145295,0.003721346
-89.74242457,4.657745979,0.000436064,0.004028098
-13.91722248,6.531330375,0.000316774,0.003891347
0.404632096,2.281790462,0.000744475,0.000256744
-2.126074389,26.64670899,0.000615389,0.000152651
-2290.935803,1.245936444,0.000476486,0.004316184
-1.154841007,4.961925678,0.000582438,0.000117085
-1388.944868,3.16716179,0.000421454,0.009761128
-5.073675968,7.208388227,0.000714908,0.001431858
0.522619975,6.526889017,0.000881962,0.000306126
-1.466376968,16.09112827,0.000184353,0.000893923
-27.39467897,12.75121014,0.000353224,0.008576301
-1.318446034,5.776670218,0.000171613,0.000399669
-2.352887639,17.93521821,0.000106623,0.000233938
-1132.65239,1.114413365,0.000389628,0.003372097
-447.6904258,5.349271423,0.000535858,0.007629569
-1.549979359,8.037223563,0.000468651,0.000160214
-2.271623034,15.27518721,0.000107263,0.000305703
-11.35405617,9.363296869,0.0003125,0.005307622
0.499485463,17.2766021,0.000144095,0.009752142
-0.543858559,15.33765933,0.000225918,0.001459822
-0.957178472,1.560032349,0.000103717,0.00024227
-0.598147986,20.87306728,0.000444375,0.004758828
-2.398866541,27.80402016,0.00018431,0.000145915
-1.100292721,2.403674829,0.000137294,0.000251826
-2.310524494,15.93861416,0.000997585,0.001921764
-9.723970779,7.260058553,0.000129972,0.009447132
-1.9910557,7.821482515,0.000215253,0.000175671
0.194133831,7.196140069,0.000680534,0.00093476
0.513139656,21.90591483,0.000545946,0.003248628
-1.050189197,4.311666356,0.000334542,0.000193063
-12976.57334,1.208375184,0.000478245,0.009711806
-1.034415672,6.076964253,0.000213673,0.003040185
-0.769546481,1.754858079,0.000305668,0.000106047
0.555569188,1.700218635,0.000473097,0.000286616
-1.777800852,8.527229638,0.000547457,0.000108518
-4.843818424,1.31248952,0.000279158,0.000660237
0.871547087,9.265091598,0.000198861,0.002776515
-0.086025354,15.17679302,0.000512212,0.000844695
0.557893488,6.456236638,0.000101123,0.002705827
-1.886902532,6.905997883,0.00016438,0.000246434
-16.8733249,1.238331929,0.00085615,0.000290603
-47.97422355,3.643574425,0.000135098,0.007904966
-0.817462128,27.70019085,0.000403599,0.001225462
-1.332084667,14.91073256,0.000149951,0.001165467
-1.069982823,3.685953544,0.000116694,0.000465693
0.741227391,1.080449589,0.000509859,0.000154917
-1136.552178,2.006506527,0.000924592,0.002562713
-34.63686546,2.834758697,0.000138532,0.005297854
-1.806170045,13.79344997,0.00024516,0.000375751
-661.1249696,2.597491172,0.00080214,0.002964149
-6.14976586,1.306699084,0.000738499,0.000263694
-1138.184591,1.082288563,0.000586881,0.002179215
0.009760258,14.55497353,0.000546198,0.000804081
-1.060859207,29.93374991,0.000337171,0.00131856
-1.198350828,28.28089836,0.000204103,0.001834425
-2.050523212,15.75536051,0.000415863,0.000161176
-0.74390594,4.699117611,0.000359791,0.001348652
-4.553246283,23.06035165,0.000805842,0.003960044
-227.5028946,1.839814278,0.000224931,0.004603626
0.84341886,16.85292725,0.000101847,0.009147449
-2.261526076,19.46066045,0.000169336,0.000257573
-0.698185736,15.67518457,0.000402763,0.000755266
-1.770096698,13.57932387,0.000156946,0.009951762
0.746866515,9.118160813,0.000287839,0.001559193
-1.41641946,16.38939611,0.000197674,0.000894335
-0.250408091,7.048377699,0.000139878,0.001301667
0.78101865,1.052162848,0.000180489,0.000296961
-0.038695737,19.54689737,0.000287574,0.001992967
-26.825369,5.16687551,0.000135347,0.009001191
-2.197030408,8.952220952,0.000234072,0.000108968
-0.400522545,20.76684833,0.000174884,0.002797049
-3.351835205,1.677244154,0.000443047,0.000489441
-4.132913745,5.216316536,0.000472335,0.001494514
-19.41636672,4.28243623,0.000156982,0.005745132
-1.281336139,1.591653833,0.000306796,0.000569508
-12.97528277,1.564282912,0.000136097,0.002121778
-109.9871036,1.427515194,0.000280253,0.002091703
-1.803460856,12.49363102,0.000138947,0.000602976
0.194404945,5.555084641,0.000637162,0.000293562
-11.79684608,12.94347045,0.000403042,0.005755725
-23.60054836,2.742761346,0.000688732,0.000897222
-2.053089897,15.29598293,0.000307574,0.000210329
0.763986089,12.63464883,0.000707701,0.000893511
-269.0082301,1.65120703,0.000683833,0.001464536
-31.65042087,11.37418084,0.000682103,0.004175418
-2848.263799,1.051447369,0.000220572,0.00873977
-10.94346143,27.52176175,0.000549604,0.008772028
-1486.698902,1.862480015,0.000299951,0.008331055
0.852715721,3.021940965,0.000232782,0.000730298
0.62671527,2.82225232,0.000174361,0.000720941
0.870593218,24.94522506,0.000759364,0.002063004
-0.052797815,1.98343679,0.000140718,0.00131069
-6.122131295,20.72451225,0.000622802,0.004953361
-5.007564902,22.87287911,0.000501591,0.006455056
0.836511965,3.677188323,0.000188257,0.00131674
0.873386913,14.09219902,0.000646175,0.001326478
-8.20400855,1.6585241,0.000492096,0.000542875
-1.870620031,8.504058942,0.000331703,0.000154561
0.487196894,4.924935966,0.000485344,0.000409921
-75.17231047,1.255294297,0.000411386,0.001069794
-277.502295,3.714900928,0.000640251,0.003568617
-1.963276878,23.21775201,0.000933577,0.000127028
-33.85165805,17.75918426,0.00080677,0.005650671
0.522763639,1.711823619,0.000154401,0.00045867
-0.343511577,6.289347721,0.000410724,0.00037368
-2.174500563,4.641930976,0.000122278,0.000116279
0.688641039,9.376044106,0.000451388,0.001564228
-1.418236167,26.16177006,0.000386768,0.000728283
-0.65936602,4.684755241,0.000148782,0.000627336
-1.937363127,25.5375696,0.00057115,0.000239828
-1.641191556,6.392868753,0.000496307,0.00010792
-2.37732342,28.20405182,0.000191536,0.000171593
-15.50799644,1.223677984,0.000349744,0.000683754
0.847160319,7.118243169,0.000486799,0.000813767
0.141251783,3.736442835,0.000260525,0.000467843
0.8513218,2.966945175,0.000447044,0.000372306
-3.386737815,1.003577642,0.000147011,0.000884504
0.799715746,22.27405506,0.000230701,0.005022269
0.423703101,14.4513848,0.000130392,0.004296353
-0.528030087,1.650084196,0.00013346,0.000268596
-35.11121332,4.879916162,0.000594908,0.002134519
0.194360834,8.383441775,0.000390616,0.001897143
-414.0509572,4.032235217,0.000431668,0.006888109
-24694.96587,1.238753182,0.00091464,0.007149901
-225.0554481,8.585432956,0.000552014,0.008711642
-1.247407194,7.808192616,0.000284479,0.000347937
-989.80132,5.517424996,0.000952467,0.006407668
-1.756263869,24.16030914,0.000357561,0.000485624
-2.001387257,4.450229156,0.000134912,0.000156135
-3.193656574,10.20122317,0.000885829,0.001474009
0.821807077,13.65806743,0.000472009,0.001547747
0.786234938,24.91978496,0.000590405,0.002162221
-1.514607666,6.828918674,0.000180447,0.000367875
-1.603738788,17.80151638,0.000992316,0.000157362
-1.999960187,12.65615358,0.000357314,0.000168151
-0.818267958,17.21208562,0.000462009,0.000664814
-4.14217174,8.608825369,0.000200655,0.005808982
0.808723584,23.29685461,0.000302169,0.005356733
-1.702794054,11.38579251,0.000124008,0.000710395
-1.468510306,15.65919841,0.000319632,0.000500611
-0.303392032,6.778011073,0.000469407,0.00036116
-5.526651755,18.55572286,0.00040425,0.006657329
0.722849719,4.047349343,0.000206562,0.000943409
-409.8822439,1.026011587,0.000702021,0.001072754
-0.351184747,4.052859424,0.000208281,0.000472607
-1.213598992,4.970371101,0.000196313,0.00033075
-31.58184468,3.075863131,0.000151688,0.00507341
-0.863114231,16.91609749,0.000119358,0.002448499
-248.689564,12.08817112,0.000735614,0.009622768
0.780252865,1.083025029,0.000131114,0.000420436
0.253915813,1.860580586,0.000183126,0.000354568
0.86810753,5.038454031,0.000235641,0.001356751
-80.74886857,6.37116228,0.000328133,0.007009709
0.842674703,4.689537813,0.000190656,0.001358001
-1.583308686,7.201036833,0.000134385,0.000481615
0.587637088,14.37295518,0.000404157,0.001539218
-2.678199653,18.36110447,0.000245047,0.009261898
-0.538372273,2.171249793,0.000343756,0.000136301
-2.252001287,23.54378945,0.000530457,0.000103443
-2.363883054,15.29078135,0.000196268,0.000100438
0.340307863,11.29323003,0.00024063,0.004002211
-1.609649278,17.54902889,0.000701698,0.000217821
-1.570584279,28.79532228,0.000700406,0.000375059
-370.7624161,3.888128959,0.000490061,0.005562884
-2.39949278,25.66818999,0.000221335,0.000111506
0.347409131,5.891757703,0.000386145,0.001298674
-0.0978228,7.274889416,0.000607365,0.000339078
-0.306630808,3.93335254,0.000502516,0.000195389
-4.745403118,3.810883264,0.0004517,0.001178963
-1.071271782,20.5071469,0.000347816,0.00086836
-98.8956096,8.867370467,0.000499287,0.00697429
0.584877625,12.55753385,0.000723186,0.000750067
-300.3038673,2.15286594,0.000562924,0.00243725
-0.333132705,2.026395576,0.000169219,0.000294103
-1.118661896,13.7046003,0.000150609,0.00128914
-1.211261201,8.443534982,0.000227484,0.004044827
-0.613523264,1.384479878,0.000263239,0.000533949
-1.15445821,4.058377007,0.000569574,0.000771792
-10.88689797,4.53580373,0.000334927,0.002368645
-7.39239656,14.27066189,0.000255888,0.008727704
-11.09783656,4.649831754,0.000488259,0.001675329
-2.064511862,10.82684379,0.000358881,0.000124251
-0.205186937,1.17035296,0.000127306,0.000244062
-0.347638687,3.315976058,0.000260286,0.000310099
0.41898041,6.51801536,0.000978476,0.000257454
-0.904470904,4.171738438,0.000125444,0.000557314
-2.322128053,10.28833393,0.000127541,0.000135176
-1.329840556,11.04254491,0.000985485,0.000131613
-217.0831047,2.968964095,0.000263542,0.00621012
-1.087207692,16.97950451,0.000221284,0.001115578
0.764972684,1.952646408,0.000310849,0.000314702
-120.6600991,11.52214111,0.000511623,0.009618337
0.324351174,14.07303992,0.000550237,0.002190282
-26.84991107,5.198604951,0.000771703,0.001588913
-0.922026831,2.656458774,0.000330788,0.000132831
-9.030879056,4.393082043,0.000488146,0.001489704
-1.290949419,1.380717887,0.000111571,0.000150765
-611.4130691,2.991263091,0.000626542,0.004214053
-5.146448546,2.786958425,0.000209822,0.001892779
-1.532421009,21.23106985,0.000244878,0.000826228
-99.81460722,7.39966404,0.000580029,0.005029213
-14.63629995,18.49271839,0.000535488,0.00662369
0.394890353,4.184528018,0.000251681,0.000632849
-137.7657739,2.576374483,0.000855953,0.001360505
-0.382327191,12.48088953,0.000162013,0.00183527
-0.597812719,1.118590548,0.000200147,0.000116011
-0.598013034,8.426321674,0.000362786,0.000482059
-0.676441363,16.55748291,0.000802879,0.000406163
-1.183340296,1.612907244,0.000109333,0.001602876
-46.16516632,1.081184803,0.000195321,0.001598453
-526.9098236,1.523329159,0.000509038,0.002465472
-5149.125186,1.11214148,0.000344945,0.007879524
0.869276751,3.25120297,0.00076322,0.000269092
-1443.704142,2.184583294,0.000426236,0.006781098
-1.686807322,3.265610175,0.000158362,0.000162967
0.330061081,9.707027913,0.000314594,0.001127976
0.068857776,2.518327899,0.0001181,0.000666346
-2.885647327,3.241266002,0.000384725,0.001056574
-617.1133995,2.913941164,0.000856742,0.003015088
-1.899357302,22.5024939,0.000276026,0.000468058
-3.925563792,11.02003316,0.000710968,0.002073481
-10.22993082,3.803114254,0.000506232,0.001289734
-0.898670847,4.214523062,0.000145932,0.000486071
-2.113578673,21.23829219,0.000105136,0.000736377
-1183.068821,1.248481645,0.000236021,0.006366489
-260.1806955,2.344729407,0.000162761,0.008607955
0.387453055,6.542446997,0.00041044,0.001341838
0.852379341,19.06754796,0.000236946,0.004523765
-1.315783555,1.267306013,0.000103526,0.000145714
0.387990237,2.464940343,0.000237383,0.000873977
-0.269288751,4.030864007,0.000941781,0.000413143
-64.39981326,3.080050626,0.000168752,0.006010353
-1.164486649,3.101073769,0.000216945,0.00019485
-754.2269581,1.296958023,0.000389897,0.003238173
-2.008053441,28.42555041,0.000141889,0.00093519
-107.3043414,1.590030603,0.000274568,0.002353423
-2.103767446,29.43901208,0.000586746,0.000187629
-12.04185698,6.017318923,0.0002186,0.00496478
-1.193329789,12.02256698,0.000152423,0.001048818
-0.141698028,10.14585975,0.00096683,0.000289401
-2.17921905,26.39414751,0.000675072,0.000118005
-448.2816308,1.365307421,0.000106574,0.009797155
-2.835832796,7.985452275,0.000731897,0.001363641
-47.60252862,1.353747438,0.000873675,0.000452793
-1.466741809,7.518902829,0.000211471,0.000363999
-34681.17996,1.117449766,0.000918015,0.007601512
-2.35758461,27.13140733,0.000115199,0.000317322
0.373800113,3.742802431,0.000253893,0.000553732
0.834635287,22.90401836,0.00049289,0.002532212
-1.578757192,17.37678538,0.00080177,0.000195839
-802.396261,4.385617522,0.000592721,0.00741481
-2.406305289,20.59101656,0.000136568,0.00013555
-3.486193243,4.441156752,0.000100728,0.005747778
-0.132841785,10.84158351,0.000218198,0.001377527
-7.785417107,3.491914724,0.000167514,0.003309025
0.750033083,3.977748983,0.000539324,0.000536167
-131.1948057,1.308923145,0.000127424,0.004546739
-0.244655647,1.395827464,0.000708027,0.00018954
-1.699816471,2.743694371,0.000162088,0.000131492
-2.257717329,9.077933348,0.000202325,0.000102164
-1.634004154,1.895068618,0.000166092,0.001296284
-1.333994075,10.06680082,0.000226126,0.000520835
-31.26192843,5.195069858,0.000418167,0.003096706
0.455221721,8.478067159,0.000695104,0.000482503
-1.039294657,2.47670558,0.000324228,0.000115425
-2.314732447,27.87977674,0.000365974,0.000132892
-1.695353319,4.565210255,0.000241796,0.000147537
0.79341413,21.58052775,0.000157525,0.007074569
-2.3920131,12.97873705,0.00010961,0.000121983
-0.865050902,10.81212411,0.000367155,0.000508042
-2.127847479,21.48531887,0.00011699,0.000644318
0.382369726,1.787386421,0.000279737,0.000538642
0.674810548,1.307588255,0.000189561,0.000318933
-12.55164254,13.19236369,0.000260345,0.009257634
-2.279766888,26.10843569,0.000125762,0.000429833
