tod6 50,tod6 100
-0.014382123,0.001196525
-0.014392489,0.001196863
-0.014402853,0.001197202
-0.014413215,0.001197541
-0.014423574,0.001197881
-0.014433931,0.00119822
-0.014444285,0.00119856
-0.014454637,0.0011989
-0.014464986,0.00119924
-0.014475333,0.001199581
-0.014485678,0.001199921
-0.014496019,0.001200262
-0.014506359,0.001200604
-0.014516696,0.001200945
-0.01452703,0.001201287
-0.014537362,0.001201628
-0.014547692,0.00120197
-0.014558019,0.001202313
-0.014568343,0.001202655
-0.014578665,0.001202998
-0.014588985,0.001203341
-0.014599302,0.001203684
-0.014609617,0.001204028
-0.014619928,0.001204371
-0.014630238,0.001204715
-0.014640545,0.001205059
-0.014650849,0.001205404
-0.014661151,0.001205748
-0.014671451,0.001206093
-0.014681747,0.001206438
-0.014692042,0.001206783
-0.014702333,0.001207129
-0.014712623,0.001207475
-0.014722909,0.001207821
-0.014733193,0.001208167
-0.014743475,0.001208513
-0.014753754,0.00120886
-0.01476403,0.001209207
-0.014774304,0.001209554
-0.014784575,0.001209901
-0.014794844,0.001210249
-0.01480511,0.001210596
-0.014815373,0.001210944
-0.014825634,0.001211293
-0.014835893,0.001211641
-0.014846148,0.00121199
-0.014856402,0.001212339
-0.014866652,0.001212688
-0.0148769,0.001213037
-0.014887145,0.001213387
-0.014897388,0.001213736
-0.014907628,0.001214087
-0.014917866,0.001214437
-0.0149281,0.001214787
-0.014938333,0.001215138
-0.014948562,0.001215489
-0.014958789,0.00121584
-0.014969014,0.001216192
-0.014979235,0.001216543
-0.014989454,0.001216895
-0.014999671,0.001217247
-0.015009885,0.001217599
-0.015020096,0.001217952
-0.015030304,0.001218305
-0.01504051,0.001218658
-0.015050713,0.001219011
-0.015060913,0.001219364
-0.015071111,0.001219718
-0.015081306,0.001220072
-0.015091499,0.001220426
-0.015101689,0.00122078
-0.015111876,0.001221135
-0.01512206,0.00122149
-0.015132242,0.001221845
-0.015142421,0.0012222
-0.015152597,0.001222555
-0.015162771,0.001222911
-0.015172942,0.001223267
-0.01518311,0.001223623
-0.015193275,0.001223979
-0.015203438,0.001224336
-0.015213598,0.001224693
-0.015223755,0.00122505
-0.01523391,0.001225407
-0.015244062,0.001225765
-0.015254211,0.001226122
-0.015264357,0.00122648
-0.015274501,0.001226838
-0.015284642,0.001227197
-0.01529478,0.001227555
-0.015304916,0.001227914
-0.015315048,0.001228273
-0.015325178,0.001228633
-0.015335306,0.001228992
-0.01534543,0.001229352
-0.015355552,0.001229712
-0.015365671,0.001230072
-0.015375787,0.001230432
-0.0153859,0.001230793
-0.015396011,0.001231154
-0.015406119,0.001231515
-0.015416224,0.001231876
-0.015426326,0.001232238
-0.015436425,0.001232599
-0.015446522,0.001232961
-0.015456616,0.001233324
-0.015466707,0.001233686
-0.015476795,0.001234049
-0.015486881,0.001234411
-0.015496963,0.001234775
-0.015507043,0.001235138
-0.01551712,0.001235501
-0.015527195,0.001235865
-0.015537266,0.001236229
-0.015547335,0.001236593
-0.0155574,0.001236958
-0.015567463,0.001237322
-0.015577523,0.001237687
-0.015587581,0.001238052
-0.015597635,0.001238418
-0.015607687,0.001238783
-0.015617735,0.001239149
-0.015627781,0.001239515
-0.015637824,0.001239881
-0.015647864,0.001240247
-0.015657902,0.001240614
-0.015667936,0.001240981
-0.015677968,0.001241348
-0.015687997,0.001241715
-0.015698022,0.001242083
-0.015708045,0.001242451
-0.015718066,0.001242818
-0.015728083,0.001243187
-0.015738097,0.001243555
-0.015748109,0.001243924
-0.015758117,0.001244293
-0.015768123,0.001244662
-0.015778126,0.001245031
-0.015788126,0.0012454
-0.015798123,0.00124577
-0.015808117,0.00124614
-0.015818108,0.00124651
-0.015828096,0.001246881
-0.015838082,0.001247251
-0.015848064,0.001247622
-0.015858044,0.001247993
-0.01586802,0.001248364
-0.015877994,0.001248736
-0.015887965,0.001249107
-0.015897933,0.001249479
-0.015907897,0.001249852
-0.015917859,0.001250224
-0.015927819,0.001250596
-0.015937775,0.001250969
-0.015947728,0.001251342
-0.015957678,0.001251716
-0.015967625,0.001252089
-0.01597757,0.001252463
-0.015987511,0.001252837
-0.015997449,0.001253211
-0.016007385,0.001253585
-0.016017317,0.001253959
-0.016027247,0.001254334
-0.016037173,0.001254709
-0.016047097,0.001255084
-0.016057017,0.00125546
-0.016066935,0.001255835
-0.01607685,0.001256211
-0.016086761,0.001256587
-0.01609667,0.001256964
-0.016106576,0.00125734
-0.016116478,0.001257717
-0.016126378,0.001258094
-0.016136275,0.001258471
-0.016146168,0.001258848
-0.016156059,0.001259226
-0.016165947,0.001259604
-0.016175831,0.001259982
-0.016185713,0.00126036
-0.016195592,0.001260738
-0.016205467,0.001261117
-0.01621534,0.001261496
-0.016225209,0.001261875
-0.016235076,0.001262254
-0.016244939,0.001262634
-0.0162548,0.001263013
-0.016264657,0.001263393
-0.016274512,0.001263773
-0.016284363,0.001264154
-0.016294211,0.001264534
-0.016304057,0.001264915
-0.016313899,0.001265296
-0.016323738,0.001265677
-0.016333574,0.001266059
-0.016343407,0.001266441
-0.016353237,0.001266822
-0.016363064,0.001267204
-0.016372888,0.001267587
-0.016382709,0.001267969
-0.016392527,0.001268352
-0.016402341,0.001268735
-0.016412153,0.001269118
-0.016421961,0.001269501
-0.016431767,0.001269885
-0.016441569,0.001270269
-0.016451368,0.001270653
-0.016461165,0.001271037
-0.016470958,0.001271421
-0.016480748,0.001271806
-0.016490535,0.001272191
-0.016500318,0.001272576
-0.016510099,0.001272961
-0.016519877,0.001273347
-0.016529651,0.001273732
-0.016539423,0.001274118
-0.016549191,0.001274504
-0.016558956,0.001274891
-0.016568718,0.001275277
-0.016578477,0.001275664
-0.016588233,0.001276051
-0.016597985,0.001276438
-0.016607735,0.001276825
-0.016617481,0.001277213
-0.016627225,0.001277601
-0.016636965,0.001277989
-0.016646702,0.001278377
-0.016656436,0.001278765
-0.016666166,0.001279154
-0.016675894,0.001279543
-0.016685618,0.001279932
-0.016695339,0.001280321
-0.016705058,0.001280711
-0.016714773,0.0012811
-0.016724484,0.00128149
-0.016734193,0.00128188
-0.016743898,0.001282271
-0.016753601,0.001282661
-0.0167633,0.001283052
-0.016772996,0.001283443
-0.016782689,0.001283834
-0.016792378,0.001284225
-0.016802065,0.001284617
-0.016811748,0.001285008
-0.016821428,0.0012854
-0.016831105,0.001285793
-0.016840779,0.001286185
-0.016850449,0.001286577
-0.016860116,0.00128697
-0.01686978,0.001287363
-0.016879441,0.001287756
-0.016889099,0.00128815
-0.016898754,0.001288543
-0.016908405,0.001288937
-0.016918053,0.001289331
-0.016927698,0.001289725
-0.01693734,0.00129012
-0.016946978,0.001290514
-0.016956613,0.001290909
-0.016966245,0.001291304
-0.016975874,0.0012917
-0.0169855,0.001292095
-0.016995122,0.001292491
-0.017004741,0.001292887
-0.017014357,0.001293283
-0.01702397,0.001293679
-0.017033579,0.001294075
-0.017043185,0.001294472
-0.017052788,0.001294869
-0.017062388,0.001295266
-0.017071984,0.001295663
-0.017081578,0.001296061
-0.017091168,0.001296458
-0.017100754,0.001296856
-0.017110338,0.001297254
-0.017119918,0.001297652
-0.017129495,0.001298051
-0.017139068,0.00129845
-0.017148639,0.001298849
-0.017158206,0.001299248
-0.01716777,0.001299647
-0.01717733,0.001300046
-0.017186888,0.001300446
-0.017196442,0.001300846
-0.017205992,0.001301246
-0.01721554,0.001301646
-0.017225084,0.001302047
-0.017234625,0.001302447
-0.017244163,0.001302848
-0.017253697,0.001303249
-0.017263228,0.001303651
-0.017272756,0.001304052
-0.01728228,0.001304454
-0.017291801,0.001304856
-0.017301319,0.001305258
-0.017310834,0.00130566
-0.017320345,0.001306062
-0.017329853,0.001306465
-0.017339357,0.001306868
-0.017348859,0.001307271
-0.017358357,0.001307674
-0.017367851,0.001308078
-0.017377343,0.001308481
-0.017386831,0.001308885
-0.017396315,0.001309289
-0.017405797,0.001309694
-0.017415275,0.001310098
-0.01742475,0.001310503
-0.017434221,0.001310907
-0.017443689,0.001311312
-0.017453154,0.001311718
-0.017462615,0.001312123
-0.017472073,0.001312529
-0.017481528,0.001312935
-0.017490979,0.001313341
-0.017500427,0.001313747
-0.017509872,0.001314153
-0.017519313,0.00131456
-0.017528751,0.001314966
-0.017538186,0.001315373
-0.017547617,0.001315781
-0.017557045,0.001316188
-0.017566469,0.001316595
-0.01757589,0.001317003
-0.017585308,0.001317411
-0.017594723,0.001317819
-0.017604134,0.001318228
-0.017613541,0.001318636
-0.017622946,0.001319045
-0.017632347,0.001319454
-0.017641744,0.001319863
-0.017651138,0.001320272
-0.017660529,0.001320682
-0.017669916,0.001321091
-0.0176793,0.001321501
-0.017688681,0.001321911
-0.017698058,0.001322321
-0.017707432,0.001322732
-0.017716802,0.001323142
-0.01772617,0.001323553
-0.017735533,0.001323964
-0.017744893,0.001324375
-0.01775425,0.001324787
-0.017763604,0.001325198
-0.017772954,0.00132561
-0.0177823,0.001326022
-0.017791643,0.001326434
-0.017800983,0.001326846
-0.01781032,0.001327259
-0.017819653,0.001327671
-0.017828982,0.001328084
-0.017838308,0.001328497
-0.017847631,0.001328911
-0.01785695,0.001329324
-0.017866266,0.001329738
-0.017875578,0.001330152
-0.017884887,0.001330566
-0.017894193,0.00133098
-0.017903495,0.001331394
-0.017912794,0.001331809
-0.017922089,0.001332223
-0.017931381,0.001332638
-0.017940669,0.001333053
-0.017949954,0.001333469
-0.017959235,0.001333884
-0.017968513,0.0013343
-0.017977788,0.001334716
-0.017987059,0.001335132
-0.017996327,0.001335548
-0.018005591,0.001335964
-0.018014852,0.001336381
-0.018024109,0.001336798
-0.018033363,0.001337215
-0.018042613,0.001337632
-0.01805186,0.001338049
-0.018061103,0.001338467
-0.018070343,0.001338884
-0.01807958,0.001339302
-0.018088813,0.00133972
-0.018098042,0.001340138
-0.018107268,0.001340557
-0.018116491,0.001340975
-0.01812571,0.001341394
-0.018134926,0.001341813
-0.018144138,0.001342232
-0.018153347,0.001342651
-0.018162552,0.001343071
-0.018171753,0.001343491
-0.018180952,0.00134391
-0.018190146,0.00134433
-0.018199337,0.001344751
-0.018208525,0.001345171
-0.018217709,0.001345592
-0.01822689,0.001346012
-0.018236067,0.001346433
-0.018245241,0.001346854
-0.018254411,0.001347276
-0.018263578,0.001347697
-0.018272741,0.001348119
-0.0182819,0.00134854
-0.018291057,0.001348962
-0.018300209,0.001349385
-0.018309358,0.001349807
-0.018318504,0.001350229
-0.018327646,0.001350652
-0.018336784,0.001351075
-0.01834592,0.001351498
-0.018355051,0.001351921
-0.018364179,0.001352345
-0.018373303,0.001352768
-0.018382424,0.001353192
-0.018391542,0.001353616
-0.018400656,0.00135404
-0.018409766,0.001354464
-0.018418873,0.001354889
-0.018427976,0.001355313
-0.018437076,0.001355738
-0.018446172,0.001356163
-0.018455264,0.001356588
-0.018464353,0.001357013
-0.018473439,0.001357439
-0.018482521,0.001357865
-0.018491599,0.00135829
-0.018500674,0.001358716
-0.018509745,0.001359142
-0.018518813,0.001359569
-0.018527877,0.001359995
-0.018536938,0.001360422
-0.018545995,0.001360849
-0.018555049,0.001361276
-0.018564098,0.001361703
-0.018573145,0.00136213
-0.018582188,0.001362558
-0.018591227,0.001362986
-0.018600263,0.001363413
-0.018609295,0.001363841
-0.018618323,0.00136427
-0.018627348,0.001364698
-0.01863637,0.001365127
-0.018645387,0.001365555
-0.018654402,0.001365984
-0.018663412,0.001366413
-0.018672419,0.001366842
-0.018681423,0.001367272
-0.018690423,0.001367701
-0.018699419,0.001368131
-0.018708412,0.001368561
-0.018717401,0.001368991
-0.018726386,0.001369421
-0.018735368,0.001369851
-0.018744346,0.001370282
-0.018753321,0.001370713
-0.018762292,0.001371144
-0.01877126,0.001371575
-0.018780224,0.001372006
-0.018789184,0.001372437
-0.018798141,0.001372869
-0.018807094,0.0013733
-0.018816043,0.001373732
-0.018824989,0.001374164
-0.018833932,0.001374596
-0.01884287,0.001375029
-0.018851805,0.001375461
-0.018860737,0.001375894
-0.018869665,0.001376327
-0.018878589,0.00137676
-0.018887509,0.001377193
-0.018896426,0.001377626
-0.01890534,0.00137806
-0.018914249,0.001378493
-0.018923155,0.001378927
-0.018932058,0.001379361
-0.018940957,0.001379795
-0.018949852,0.001380229
-0.018958743,0.001380664
-0.018967631,0.001381098
-0.018976516,0.001381533
-0.018985396,0.001381968
-0.018994273,0.001382403
-0.019003147,0.001382838
-0.019012017,0.001383274
-0.019020883,0.001383709
-0.019029745,0.001384145
-0.019038604,0.001384581
-0.019047459,0.001385017
-0.019056311,0.001385453
-0.019065158,0.001385889
-0.019074003,0.001386326
-0.019082843,0.001386762
-0.01909168,0.001387199
-0.019100513,0.001387636
-0.019109343,0.001388073
-0.019118169,0.00138851
-0.019126991,0.001388948
-0.01913581,0.001389385
-0.019144625,0.001389823
-0.019153436,0.001390261
-0.019162244,0.001390699
-0.019171048,0.001391137
-0.019179848,0.001391576
-0.019188645,0.001392014
-0.019197438,0.001392453
-0.019206227,0.001392891
-0.019215013,0.00139333
-0.019223794,0.00139377
-0.019232573,0.001394209
-0.019241347,0.001394648
-0.019250118,0.001395088
-0.019258885,0.001395527
-0.019267649,0.001395967
-0.019276409,0.001396407
-0.019285165,0.001396847
-0.019293918,0.001397288
-0.019302666,0.001397728
-0.019311412,0.001398169
-0.019320153,0.00139861
-0.019328891,0.00139905
-0.019337625,0.001399491
-0.019346355,0.001399933
-0.019355082,0.001400374
-0.019363805,0.001400815
-0.019372524,0.001401257
-0.01938124,0.001401699
-0.019389952,0.001402141
-0.01939866,0.001402583
-0.019407364,0.001403025
-0.019416065,0.001403468
-0.019424762,0.00140391
-0.019433455,0.001404353
-0.019442145,0.001404795
-0.019450831,0.001405238
-0.019459513,0.001405682
-0.019468192,0.001406125
-0.019476867,0.001406568
-0.019485538,0.001407012
-0.019494205,0.001407455
-0.019502869,0.001407899
-0.019511529,0.001408343
-0.019520185,0.001408787
-0.019528838,0.001409232
-0.019537487,0.001409676
-0.019546132,0.00141012
-0.019554773,0.001410565
-0.019563411,0.00141101
-0.019572045,0.001411455
-0.019580675,0.0014119
-0.019589301,0.001412345
-0.019597924,0.001412791
-0.019606543,0.001413236
-0.019615158,0.001413682
-0.01962377,0.001414128
-0.019632378,0.001414574
-0.019640982,0.00141502
-0.019649582,0.001415466
-0.019658179,0.001415912
-0.019666772,0.001416359
-0.019675361,0.001416805
-0.019683946,0.001417252
-0.019692528,0.001417699
-0.019701106,0.001418146
-0.01970968,0.001418593
-0.01971825,0.001419041
-0.019726817,0.001419488
-0.01973538,0.001419936
-0.019743939,0.001420383
-0.019752495,0.001420831
-0.019761046,0.001421279
-0.019769594,0.001421727
-0.019778138,0.001422176
-0.019786679,0.001422624
-0.019795215,0.001423072
-0.019803748,0.001423521
-0.019812278,0.00142397
-0.019820803,0.001424419
-0.019829325,0.001424868
-0.019837843,0.001425317
-0.019846357,0.001425767
-0.019854867,0.001426216
-0.019863374,0.001426666
-0.019871876,0.001427115
-0.019880376,0.001427565
-0.019888871,0.001428015
-0.019897362,0.001428465
-0.01990585,0.001428916
-0.019914334,0.001429366
-0.019922814,0.001429816
-0.019931291,0.001430267
-0.019939764,0.001430718
-0.019948233,0.001431169
-0.019956698,0.00143162
-0.019965159,0.001432071
-0.019973617,0.001432522
-0.01998207,0.001432974
-0.01999052,0.001433425
-0.019998967,0.001433877
-0.020007409,0.001434329
-0.020015848,0.001434781
-0.020024283,0.001435233
-0.020032714,0.001435685
-0.020041141,0.001436137
-0.020049565,0.00143659
-0.020057985,0.001437042
-0.020066401,0.001437495
-0.020074813,0.001437948
-0.020083221,0.001438401
-0.020091626,0.001438854
-0.020100027,0.001439307
-0.020108424,0.00143976
-0.020116817,0.001440214
-0.020125206,0.001440667
-0.020133592,0.001441121
-0.020141974,0.001441575
-0.020150352,0.001442029
-0.020158726,0.001442483
-0.020167097,0.001442937
-0.020175463,0.001443391
-0.020183826,0.001443846
-0.020192185,0.0014443
-0.020200541,0.001444755
-0.020208892,0.00144521
-0.02021724,0.001445664
-0.020225584,0.001446119
-0.020233924,0.001446575
-0.02024226,0.00144703
-0.020250592,0.001447485
-0.020258921,0.001447941
-0.020267246,0.001448396
-0.020275567,0.001448852
-0.020283884,0.001449308
-0.020292197,0.001449764
-0.020300507,0.00145022
-0.020308813,0.001450676
-0.020317115,0.001451132
-0.020325413,0.001451589
-0.020333707,0.001452045
-0.020341998,0.001452502
-0.020350284,0.001452959
-0.020358567,0.001453416
-0.020366846,0.001453873
-0.020375121,0.00145433
-0.020383393,0.001454787
-0.02039166,0.001455245
-0.020399924,0.001455702
-0.020408184,0.00145616
-0.02041644,0.001456617
-0.020424692,0.001457075
-0.020432941,0.001457533
-0.020441185,0.001457991
-0.020449426,0.001458449
-0.020457663,0.001458907
-0.020465896,0.001459366
-0.020474125,0.001459824
-0.020482351,0.001460283
-0.020490573,0.001460742
-0.02049879,0.0014612
-0.020507004,0.001461659
-0.020515214,0.001462118
-0.020523421,0.001462577
-0.020531623,0.001463037
-0.020539822,0.001463496
-0.020548017,0.001463956
-0.020556208,0.001464415
-0.020564395,0.001464875
-0.020572578,0.001465335
-0.020580757,0.001465795
-0.020588933,0.001466255
-0.020597105,0.001466715
-0.020605273,0.001467175
-0.020613437,0.001467635
-0.020621597,0.001468096
-0.020629753,0.001468556
-0.020637906,0.001469017
-0.020646054,0.001469478
-0.020654199,0.001469938
-0.02066234,0.001470399
-0.020670477,0.00147086
-0.020678611,0.001471322
-0.02068674,0.001471783
-0.020694866,0.001472244
-0.020702987,0.001472706
-0.020711105,0.001473167
-0.020719219,0.001473629
-0.020727329,0.001474091
-0.020735436,0.001474553
-0.020743538,0.001475015
-0.020751637,0.001475477
-0.020759731,0.001475939
-0.020767822,0.001476401
-0.020775909,0.001476863
-0.020783992,0.001477326
-0.020792072,0.001477789
-0.020800147,0.001478251
-0.020808219,0.001478714
-0.020816286,0.001479177
-0.02082435,0.00147964
-0.02083241,0.001480103
-0.020840466,0.001480566
-0.020848519,0.001481029
-0.020856567,0.001481493
-0.020864612,0.001481956
-0.020872652,0.00148242
-0.020880689,0.001482883
-0.020888722,0.001483347
-0.020896751,0.001483811
-0.020904776,0.001484275
-0.020912798,0.001484739
-0.020920815,0.001485203
-0.020928829,0.001485667
-0.020936838,0.001486132
-0.020944844,0.001486596
-0.020952846,0.001487061
-0.020960844,0.001487525
-0.020968839,0.00148799
-0.020976829,0.001488455
-0.020984815,0.00148892
-0.020992798,0.001489385
-0.021000777,0.00148985
-0.021008752,0.001490315
-0.021016723,0.00149078
-0.02102469,0.001491245
-0.021032653,0.001491711
-0.021040612,0.001492176
-0.021048568,0.001492642
-0.021056519,0.001493108
-0.021064467,0.001493573
-0.021072411,0.001494039
-0.021080351,0.001494505
-0.021088287,0.001494971
-0.021096219,0.001495437
-0.021104147,0.001495904
-0.021112072,0.00149637
-0.021119992,0.001496836
-0.021127909,0.001497303
-0.021135821,0.00149777
-0.02114373,0.001498236
-0.021151635,0.001498703
-0.021159536,0.00149917
-0.021167434,0.001499637
-0.021175327,0.001500104
-0.021183216,0.001500571
-0.021191102,0.001501038
-0.021198984,0.001501505
-0.021206861,0.001501973
-0.021214735,0.00150244
-0.021222605,0.001502907
-0.021230471,0.001503375
-0.021238333,0.001503843
-0.021246192,0.00150431
-0.021254046,0.001504778
-0.021261897,0.001505246
-0.021269743,0.001505714
-0.021277586,0.001506182
-0.021285425,0.00150665
-0.02129326,0.001507119
-0.021301091,0.001507587
-0.021308918,0.001508055
-0.021316741,0.001508524
-0.02132456,0.001508992
-0.021332376,0.001509461
-0.021340187,0.00150993
-0.021347995,0.001510399
-0.021355799,0.001510867
-0.021363599,0.001511336
-0.021371395,0.001511805
-0.021379187,0.001512275
-0.021386975,0.001512744
-0.021394759,0.001513213
-0.021402539,0.001513682
-0.021410316,0.001514152
-0.021418088,0.001514621
-0.021425857,0.001515091
-0.021433622,0.00151556
-0.021441383,0.00151603
-0.02144914,0.0015165
-0.021456893,0.00151697
-0.021464642,0.00151744
-0.021472387,0.00151791
-0.021480128,0.00151838
-0.021487866,0.00151885
-0.021495599,0.00151932
-0.021503329,0.00151979
-0.021511054,0.001520261
-0.021518776,0.001520731
-0.021526494,0.001521202
-0.021534208,0.001521672
-0.021541918,0.001522143
-0.021549624,0.001522613
-0.021557326,0.001523084
-0.021565025,0.001523555
-0.021572719,0.001524026
-0.02158041,0.001524497
-0.021588096,0.001524968
-0.021595779,0.001525439
-0.021603458,0.00152591
-0.021611132,0.001526382
-0.021618803,0.001526853
-0.02162647,0.001527324
-0.021634133,0.001527796
-0.021641793,0.001528267
-0.021649448,0.001528739
-0.021657099,0.00152921
-0.021664747,0.001529682
-0.02167239,0.001530154
-0.02168003,0.001530626
-0.021687666,0.001531098
-0.021695297,0.00153157
-0.021702925,0.001532042
-0.021710549,0.001532514
-0.021718169,0.001532986
-0.021725785,0.001533458
-0.021733398,0.001533931
-0.021741006,0.001534403
-0.02174861,0.001534875
-0.021756211,0.001535348
-0.021763807,0.00153582
-0.0217714,0.001536293
-0.021778988,0.001536766
-0.021786573,0.001537238
-0.021794154,0.001537711
-0.021801731,0.001538184
-0.021809304,0.001538657
-0.021816873,0.00153913
-0.021824438,0.001539603
-0.021832,0.001540076
-0.021839557,0.001540549
-0.02184711,0.001541022
-0.02185466,0.001541495
-0.021862205,0.001541969
-0.021869747,0.001542442
-0.021877285,0.001542915
-0.021884818,0.001543389
-0.021892348,0.001543862
-0.021899874,0.001544336
-0.021907396,0.001544809
-0.021914914,0.001545283
-0.021922429,0.001545757
-0.021929939,0.001546231
-0.021937445,0.001546705
-0.021944947,0.001547178
-0.021952446,0.001547652
-0.021959941,0.001548126
-0.021967431,0.0015486
-0.021974918,0.001549074
-0.021982401,0.001549549
-0.021989879,0.001550023
-0.021997354,0.001550497
-0.022004825,0.001550971
-0.022012292,0.001551446
-0.022019756,0.00155192
-0.022027215,0.001552395
-0.02203467,0.001552869
-0.022042121,0.001553344
-0.022049569,0.001553818
-0.022057012,0.001554293
-0.022064452,0.001554768
-0.022071888,0.001555242
-0.022079319,0.001555717
-0.022086747,0.001556192
-0.022094171,0.001556667
-0.022101591,0.001557142
-0.022109007,0.001557617
-0.022116419,0.001558092
-0.022123827,0.001558567
-0.022131231,0.001559042
-0.022138632,0.001559517
-0.022146028,0.001559992
-0.02215342,0.001560468
-0.022160809,0.001560943
-0.022168193,0.001561418
-0.022175574,0.001561894
-0.022182951,0.001562369
-0.022190324,0.001562844
-0.022197692,0.00156332
-0.022205057,0.001563796
-0.022212418,0.001564271
-0.022219775,0.001564747
-0.022227128,0.001565222
-0.022234478,0.001565698
-0.022241823,0.001566174
-0.022249164,0.00156665
-0.022256502,0.001567125
-0.022263835,0.001567601
-0.022271165,0.001568077
-0.02227849,0.001568553
-0.022285812,0.001569029
-0.02229313,0.001569505
-0.022300443,0.001569981
-0.022307753,0.001570457
-0.022315059,0.001570933
-0.022322361,0.00157141
-0.022329659,0.001571886
-0.022336953,0.001572362
-0.022344244,0.001572838
-0.02235153,0.001573315
-0.022358812,0.001573791
-0.022366091,0.001574267
-0.022373365,0.001574744
-0.022380636,0.00157522
-0.022387902,0.001575697
-0.022395165,0.001576173
-0.022402424,0.00157665
-0.022409679,0.001577126
-0.022416929,0.001577603
-0.022424176,0.00157808
-0.022431419,0.001578556
-0.022438659,0.001579033
-0.022445894,0.00157951
-0.022453125,0.001579986
-0.022460352,0.001580463
-0.022467575,0.00158094
-0.022474795,0.001581417
-0.02248201,0.001581894
-0.022489222,0.001582371
-0.02249643,0.001582848
-0.022503633,0.001583325
-0.022510833,0.001583802
-0.022518029,0.001584279
-0.022525221,0.001584756
-0.022532409,0.001585233
-0.022539593,0.00158571
-0.022546773,0.001586187
-0.022553949,0.001586664
-0.022561121,0.001587141
-0.022568289,0.001587619
-0.022575454,0.001588096
-0.022582614,0.001588573
-0.022589771,0.00158905
-0.022596923,0.001589528
-0.022604072,0.001590005
-0.022611216,0.001590482
-0.022618357,0.00159096
-0.022625494,0.001591437
-0.022632627,0.001591914
-0.022639756,0.001592392
-0.022646881,0.001592869
-0.022654002,0.001593347
-0.022661119,0.001593824
-0.022668232,0.001594302
-0.022675341,0.001594779
-0.022682447,0.001595257
-0.022689548,0.001595735
-0.022696646,0.001596212
-0.022703739,0.00159669
-0.022710829,0.001597167
-0.022717915,0.001597645
-0.022724996,0.001598123
-0.022732074,0.0015986
-0.022739148,0.001599078
-0.022746218,0.001599556
-0.022753284,0.001600034
-0.022760346,0.001600511
-0.022767404,0.001600989
-0.022774458,0.001601467
-0.022781509,0.001601945
-0.022788555,0.001602423
-0.022795597,0.0016029
-0.022802636,0.001603378
-0.022809671,0.001603856
-0.022816701,0.001604334
-0.022823728,0.001604812
-0.022830751,0.00160529
-0.022837769,0.001605768
-0.022844784,0.001606246
-0.022851795,0.001606724
-0.022858802,0.001607202
-0.022865805,0.00160768
-0.022872805,0.001608158
-0.0228798,0.001608635
-0.022886791,0.001609113
-0.022893779,0.001609591
-0.022900762,0.00161007
-0.022907742,0.001610548
-0.022914717,0.001611026
-0.022921689,0.001611504
-0.022928657,0.001611982
-0.02293562,0.00161246
-0.02294258,0.001612938
-0.022949536,0.001613416
-0.022956488,0.001613894
-0.022963436,0.001614372
-0.022970381,0.00161485
-0.022977321,0.001615328
-0.022984257,0.001615806
-0.022991189,0.001616284
-0.022998118,0.001616763
-0.023005042,0.001617241
-0.023011963,0.001617719
-0.02301888,0.001618197
-0.023025792,0.001618675
-0.023032701,0.001619153
-0.023039606,0.001619631
-0.023046507,0.001620109
-0.023053404,0.001620588
-0.023060297,0.001621066
-0.023067186,0.001621544
-0.023074072,0.001622022
-0.023080953,0.0016225
-0.02308783,0.001622978
-0.023094704,0.001623456
-0.023101573,0.001623935
-0.023108439,0.001624413
-0.023115301,0.001624891
-0.023122159,0.001625369
-0.023129012,0.001625847
-0.023135862,0.001626325
-0.023142708,0.001626803
-0.02314955,0.001627281
-0.023156389,0.00162776
-0.023163223,0.001628238
-0.023170053,0.001628716
-0.02317688,0.001629194
-0.023183702,0.001629672
-0.023190521,0.00163015
-0.023197335,0.001630628
-0.023204146,0.001631106
-0.023210953,0.001631585
-0.023217756,0.001632063
-0.023224554,0.001632541
-0.023231349,0.001633019
-0.023238141,0.001633497
-0.023244928,0.001633975
-0.023251711,0.001634453
-0.02325849,0.001634931
-0.023265266,0.001635409
-0.023272037,0.001635887
-0.023278805,0.001636365
-0.023285568,0.001636843
-0.023292328,0.001637321
-0.023299084,0.001637799
-0.023305836,0.001638277
-0.023312584,0.001638755
-0.023319328,0.001639233
-0.023326068,0.001639711
-0.023332804,0.001640189
-0.023339537,0.001640667
-0.023346265,0.001641145
-0.023352989,0.001641623
-0.02335971,0.0016421
-0.023366427,0.001642578
-0.023373139,0.001643056
-0.023379848,0.001643534
-0.023386553,0.001644012
-0.023393254,0.00164449
-0.023399951,0.001644968
-0.023406644,0.001645445
-0.023413334,0.001645923
-0.023420019,0.001646401
-0.0234267,0.001646879
-0.023433378,0.001647356
-0.023440051,0.001647834
-0.023446721,0.001648312
-0.023453387,0.001648789
-0.023460049,0.001649267
-0.023466707,0.001649745
-0.023473361,0.001650222
-0.023480011,0.0016507
-0.023486657,0.001651177
-0.023493299,0.001651655
-0.023499938,0.001652133
-0.023506572,0.00165261
-0.023513203,0.001653088
-0.023519829,0.001653565
-0.023526452,0.001654042
-0.023533071,0.00165452
-0.023539686,0.001654997
-0.023546297,0.001655475
-0.023552904,0.001655952
-0.023559507,0.001656429
-0.023566107,0.001656907
-0.023572702,0.001657384
-0.023579294,0.001657861
-0.023585881,0.001658338
-0.023592465,0.001658816
-0.023599045,0.001659293
-0.023605621,0.00165977
-0.023612193,0.001660247
-0.023618761,0.001660724
