tod6 50,tod6 100,tod6 50,tod6 100
-3.48E-09,-4.18E-09,-0.025212247,0.001784273
-3.49E-09,-4.19E-09,-0.025217804,0.001784731
-3.49E-09,-4.19E-09,-0.025223357,0.00178519
-3.49E-09,-4.19E-09,-0.025228907,0.001785648
-3.49E-09,-4.20E-09,-0.025234453,0.001786106
-3.50E-09,-4.20E-09,-0.025239995,0.001786564
-3.50E-09,-4.20E-09,-0.025245534,0.001787022
-3.50E-09,-4.21E-09,-0.025251068,0.00178748
-3.50E-09,-4.21E-09,-0.025256599,0.001787938
-3.51E-09,-4.21E-09,-0.025262127,0.001788395
-3.51E-09,-4.21E-09,-0.02526765,0.001788853
-3.51E-09,-4.22E-09,-0.02527317,0.00178931
-3.51E-09,-4.22E-09,-0.025278686,0.001789768
-3.52E-09,-4.22E-09,-0.025284199,0.001790225
-3.52E-09,-4.23E-09,-0.025289707,0.001790682
-3.52E-09,-4.23E-09,-0.025295212,0.001791139
-3.53E-09,-4.23E-09,-0.025300714,0.001791596
-3.53E-09,-4.24E-09,-0.025306211,0.001792052
-3.53E-09,-4.24E-09,-0.025311705,0.001792509
-3.53E-09,-4.24E-09,-0.025317195,0.001792965
-3.54E-09,-4.25E-09,-0.025322681,0.001793422
-3.54E-09,-4.25E-09,-0.025328164,0.001793878
-3.54E-09,-4.25E-09,-0.025333643,0.001794334
-3.54E-09,-4.25E-09,-0.025339118,0.00179479
-3.55E-09,-4.26E-09,-0.02534459,0.001795246
-3.55E-09,-4.26E-09,-0.025350057,0.001795701
-3.55E-09,-4.26E-09,-0.025355522,0.001796157
-3.55E-09,-4.27E-09,-0.025360982,0.001796612
-3.56E-09,-4.27E-09,-0.025366439,0.001797068
-3.56E-09,-4.27E-09,-0.025371892,0.001797523
-3.56E-09,-4.28E-09,-0.025377341,0.001797978
-3.56E-09,-4.28E-09,-0.025382786,0.001798433
-3.57E-09,-4.28E-09,-0.025388228,0.001798888
-3.57E-09,-4.29E-09,-0.025393666,0.001799343
-3.57E-09,-4.29E-09,-0.025399101,0.001799797
-3.57E-09,-4.29E-09,-0.025404531,0.001800252
-3.58E-09,-4.29E-09,-0.025409958,0.001800706
-3.58E-09,-4.30E-09,-0.025415382,0.00180116
-3.58E-09,-4.30E-09,-0.025420801,0.001801614
-3.58E-09,-4.30E-09,-0.025426217,0.001802068
-3.59E-09,-4.31E-09,-0.025431629,0.001802522
-3.59E-09,-4.31E-09,-0.025437038,0.001802976
-3.59E-09,-4.31E-09,-0.025442443,0.00180343
-3.59E-09,-4.32E-09,-0.025447844,0.001803883
-3.60E-09,-4.32E-09,-0.025453241,0.001804336
-3.60E-09,-4.32E-09,-0.025458635,0.00180479
-3.60E-09,-4.33E-09,-0.025464025,0.001805243
-3.61E-09,-4.33E-09,-0.025469411,0.001805696
-3.61E-09,-4.33E-09,-0.025474794,0.001806149
-3.61E-09,-4.34E-09,-0.025480173,0.001806601
-3.61E-09,-4.34E-09,-0.025485548,0.001807054
-3.62E-09,-4.34E-09,-0.02549092,0.001807506
-3.62E-09,-4.34E-09,-0.025496288,0.001807959
-3.62E-09,-4.35E-09,-0.025501652,0.001808411
-3.62E-09,-4.35E-09,-0.025507012,0.001808863
-3.63E-09,-4.35E-09,-0.025512369,0.001809315
-3.63E-09,-4.36E-09,-0.025517722,0.001809767
-3.63E-09,-4.36E-09,-0.025523072,0.001810218
-3.63E-09,-4.36E-09,-0.025528418,0.00181067
-3.64E-09,-4.37E-09,-0.02553376,0.001811121
-3.64E-09,-4.37E-09,-0.025539098,0.001811572
-3.64E-09,-4.37E-09,-0.025544433,0.001812024
-3.64E-09,-4.38E-09,-0.025549764,0.001812475
-3.65E-09,-4.38E-09,-0.025555091,0.001812925
-3.65E-09,-4.38E-09,-0.025560415,0.001813376
-3.65E-09,-4.39E-09,-0.025565735,0.001813827
-3.65E-09,-4.39E-09,-0.025571051,0.001814277
-3.66E-09,-4.39E-09,-0.025576364,0.001814727
-3.66E-09,-4.39E-09,-0.025581673,0.001815178
-3.66E-09,-4.40E-09,-0.025586978,0.001815628
-3.67E-09,-4.40E-09,-0.02559228,0.001816078
-3.67E-09,-4.40E-09,-0.025597578,0.001816527
-3.67E-09,-4.41E-09,-0.025602872,0.001816977
-3.67E-09,-4.41E-09,-0.025608163,0.001817427
-3.68E-09,-4.41E-09,-0.02561345,0.001817876
-3.68E-09,-4.42E-09,-0.025618733,0.001818325
-3.68E-09,-4.42E-09,-0.025624013,0.001818774
-3.68E-09,-4.42E-09,-0.025629289,0.001819223
-3.69E-09,-4.43E-09,-0.025634561,0.001819672
-3.69E-09,-4.43E-09,-0.02563983,0.001820121
-3.69E-09,-4.43E-09,-0.025645095,0.001820569
-3.69E-09,-4.44E-09,-0.025650356,0.001821018
-3.70E-09,-4.44E-09,-0.025655614,0.001821466
-3.70E-09,-4.44E-09,-0.025660868,0.001821914
-3.70E-09,-4.44E-09,-0.025666119,0.001822362
-3.70E-09,-4.45E-09,-0.025671365,0.00182281
-3.71E-09,-4.45E-09,-0.025676608,0.001823258
-3.71E-09,-4.45E-09,-0.025681848,0.001823705
-3.71E-09,-4.46E-09,-0.025687084,0.001824153
-3.71E-09,-4.46E-09,-0.025692316,0.0018246
-3.72E-09,-4.46E-09,-0.025697544,0.001825047
-3.72E-09,-4.47E-09,-0.025702769,0.001825494
-3.72E-09,-4.47E-09,-0.02570799,0.001825941
-3.73E-09,-4.47E-09,-0.025713208,0.001826388
-3.73E-09,-4.48E-09,-0.025718421,0.001826834
-3.73E-09,-4.48E-09,-0.025723632,0.001827281
-3.73E-09,-4.48E-09,-0.025728838,0.001827727
-3.74E-09,-4.49E-09,-0.025734041,0.001828173
-3.74E-09,-4.49E-09,-0.02573924,0.001828619
-3.74E-09,-4.49E-09,-0.025744436,0.001829065
-3.74E-09,-4.49E-09,-0.025749628,0.001829511
-3.75E-09,-4.50E-09,-0.025754816,0.001829956
-3.75E-09,-4.50E-09,-0.025760001,0.001830402
-3.75E-09,-4.50E-09,-0.025765182,0.001830847
-3.75E-09,-4.51E-09,-0.02577036,0.001831292
-3.76E-09,-4.51E-09,-0.025775533,0.001831737
-3.76E-09,-4.51E-09,-0.025780704,0.001832182
-3.76E-09,-4.52E-09,-0.02578587,0.001832627
-3.76E-09,-4.52E-09,-0.025791033,0.001833071
-3.77E-09,-4.52E-09,-0.025796192,0.001833515
-3.77E-09,-4.53E-09,-0.025801348,0.00183396
-3.77E-09,-4.53E-09,-0.0258065,0.001834404
-3.77E-09,-4.53E-09,-0.025811648,0.001834848
-3.78E-09,-4.54E-09,-0.025816793,0.001835292
-3.78E-09,-4.54E-09,-0.025821934,0.001835735
-3.78E-09,-4.54E-09,-0.025827072,0.001836179
-3.79E-09,-4.55E-09,-0.025832206,0.001836622
-3.79E-09,-4.55E-09,-0.025837336,0.001837065
-3.79E-09,-4.55E-09,-0.025842463,0.001837508
-3.79E-09,-4.55E-09,-0.025847586,0.001837951
-3.80E-09,-4.56E-09,-0.025852705,0.001838394
-3.80E-09,-4.56E-09,-0.025857821,0.001838836
-3.80E-09,-4.56E-09,-0.025862933,0.001839279
-3.80E-09,-4.57E-09,-0.025868041,0.001839721
-3.81E-09,-4.57E-09,-0.025873146,0.001840163
-3.81E-09,-4.57E-09,-0.025878248,0.001840605
-3.81E-09,-4.58E-09,-0.025883345,0.001841047
-3.81E-09,-4.58E-09,-0.025888439,0.001841489
-3.82E-09,-4.58E-09,-0.02589353,0.00184193
-3.82E-09,-4.59E-09,-0.025898617,0.001842372
-3.82E-09,-4.59E-09,-0.0259037,0.001842813
-3.82E-09,-4.59E-09,-0.02590878,0.001843254
-3.83E-09,-4.60E-09,-0.025913856,0.001843695
-3.83E-09,-4.60E-09,-0.025918928,0.001844136
-3.83E-09,-4.60E-09,-0.025923997,0.001844576
-3.84E-09,-4.61E-09,-0.025929062,0.001845017
-3.84E-09,-4.61E-09,-0.025934124,0.001845457
-3.84E-09,-4.61E-09,-0.025939182,0.001845897
-3.84E-09,-4.61E-09,-0.025944236,0.001846337
-3.85E-09,-4.62E-09,-0.025949287,0.001846777
-3.85E-09,-4.62E-09,-0.025954334,0.001847216
-3.85E-09,-4.62E-09,-0.025959378,0.001847656
-3.85E-09,-4.63E-09,-0.025964418,0.001848095
-3.86E-09,-4.63E-09,-0.025969454,0.001848534
-3.86E-09,-4.63E-09,-0.025974487,0.001848973
-3.86E-09,-4.64E-09,-0.025979516,0.001849412
-3.86E-09,-4.64E-09,-0.025984542,0.001849851
-3.87E-09,-4.64E-09,-0.025989564,0.001850289
-3.87E-09,-4.65E-09,-0.025994582,0.001850728
-3.87E-09,-4.65E-09,-0.025999597,0.001851166
-3.87E-09,-4.65E-09,-0.026004609,0.001851604
-3.88E-09,-4.66E-09,-0.026009616,0.001852042
-3.88E-09,-4.66E-09,-0.02601462,0.00185248
-3.88E-09,-4.66E-09,-0.026019621,0.001852917
-3.89E-09,-4.67E-09,-0.026024618,0.001853355
-3.89E-09,-4.67E-09,-0.026029611,0.001853792
-3.89E-09,-4.67E-09,-0.026034601,0.001854229
-3.89E-09,-4.68E-09,-0.026039587,0.001854666
-3.90E-09,-4.68E-09,-0.02604457,0.001855103
-3.90E-09,-4.68E-09,-0.026049549,0.001855539
-3.90E-09,-4.68E-09,-0.026054524,0.001855976
-3.90E-09,-4.69E-09,-0.026059496,0.001856412
-3.91E-09,-4.69E-09,-0.026064464,0.001856848
-3.91E-09,-4.69E-09,-0.026069429,0.001857284
-3.91E-09,-4.70E-09,-0.02607439,0.00185772
-3.91E-09,-4.70E-09,-0.026079348,0.001858155
-3.92E-09,-4.70E-09,-0.026084302,0.001858591
-3.92E-09,-4.71E-09,-0.026089252,0.001859026
-3.92E-09,-4.71E-09,-0.026094199,0.001859461
-3.93E-09,-4.71E-09,-0.026099142,0.001859896
-3.93E-09,-4.72E-09,-0.026104082,0.001860331
-3.93E-09,-4.72E-09,-0.026109018,0.001860766
-3.93E-09,-4.72E-09,-0.026113951,0.0018612
-3.94E-09,-4.73E-09,-0.02611888,0.001861634
-3.94E-09,-4.73E-09,-0.026123805,0.001862069
-3.94E-09,-4.73E-09,-0.026128727,0.001862502
-3.94E-09,-4.74E-09,-0.026133646,0.001862936
-3.95E-09,-4.74E-09,-0.02613856,0.00186337
-3.95E-09,-4.74E-09,-0.026143472,0.001863803
-3.95E-09,-4.75E-09,-0.026148379,0.001864237
-3.95E-09,-4.75E-09,-0.026153283,0.00186467
-3.96E-09,-4.75E-09,-0.026158184,0.001865103
-3.96E-09,-4.75E-09,-0.026163081,0.001865535
-3.96E-09,-4.76E-09,-0.026167975,0.001865968
-3.96E-09,-4.76E-09,-0.026172864,0.0018664
-3.97E-09,-4.76E-09,-0.026177751,0.001866833
-3.97E-09,-4.77E-09,-0.026182634,0.001867265
-3.97E-09,-4.77E-09,-0.026187513,0.001867697
-3.98E-09,-4.77E-09,-0.026192389,0.001868128
-3.98E-09,-4.78E-09,-0.026197261,0.00186856
-3.98E-09,-4.78E-09,-0.026202129,0.001868991
-3.98E-09,-4.78E-09,-0.026206994,0.001869422
-3.99E-09,-4.79E-09,-0.026211856,0.001869854
-3.99E-09,-4.79E-09,-0.026216714,0.001870284
-3.99E-09,-4.79E-09,-0.026221569,0.001870715
-3.99E-09,-4.80E-09,-0.026226419,0.001871146
-4.00E-09,-4.80E-09,-0.026231267,0.001871576
-4.00E-09,-4.80E-09,-0.026236111,0.001872006
-4.00E-09,-4.81E-09,-0.026240951,0.001872436
-4.00E-09,-4.81E-09,-0.026245788,0.001872866
-4.01E-09,-4.81E-09,-0.026250621,0.001873296
-4.01E-09,-4.82E-09,-0.026255451,0.001873725
-4.01E-09,-4.82E-09,-0.026260277,0.001874154
-4.02E-09,-4.82E-09,-0.0262651,0.001874583
-4.02E-09,-4.82E-09,-0.026269919,0.001875012
-4.02E-09,-4.83E-09,-0.026274734,0.001875441
-4.02E-09,-4.83E-09,-0.026279546,0.00187587
-4.03E-09,-4.83E-09,-0.026284355,0.001876298
-4.03E-09,-4.84E-09,-0.02628916,0.001876726
-4.03E-09,-4.84E-09,-0.026293961,0.001877154
-4.03E-09,-4.84E-09,-0.026298759,0.001877582
-4.04E-09,-4.85E-09,-0.026303554,0.00187801
-4.04E-09,-4.85E-09,-0.026308345,0.001878438
-4.04E-09,-4.85E-09,-0.026313132,0.001878865
-4.04E-09,-4.86E-09,-0.026317916,0.001879292
-4.05E-09,-4.86E-09,-0.026322697,0.001879719
-4.05E-09,-4.86E-09,-0.026327473,0.001880146
-4.05E-09,-4.87E-09,-0.026332247,0.001880572
-4.06E-09,-4.87E-09,-0.026337017,0.001880999
-4.06E-09,-4.87E-09,-0.026341783,0.001881425
-4.06E-09,-4.88E-09,-0.026346546,0.001881851
-4.06E-09,-4.88E-09,-0.026351305,0.001882277
-4.07E-09,-4.88E-09,-0.026356061,0.001882703
-4.07E-09,-4.89E-09,-0.026360813,0.001883128
-4.07E-09,-4.89E-09,-0.026365562,0.001883554
-4.07E-09,-4.89E-09,-0.026370307,0.001883979
-4.08E-09,-4.90E-09,-0.026375049,0.001884404
-4.08E-09,-4.90E-09,-0.026379787,0.001884829
-4.08E-09,-4.90E-09,-0.026384522,0.001885253
-4.08E-09,-4.90E-09,-0.026389253,0.001885678
-4.09E-09,-4.91E-09,-0.026393981,0.001886102
-4.09E-09,-4.91E-09,-0.026398706,0.001886526
-4.09E-09,-4.91E-09,-0.026403426,0.00188695
-4.10E-09,-4.92E-09,-0.026408144,0.001887374
-4.10E-09,-4.92E-09,-0.026412857,0.001887797
-4.10E-09,-4.92E-09,-0.026417568,0.00188822
-4.10E-09,-4.93E-09,-0.026422275,0.001888643
-4.11E-09,-4.93E-09,-0.026426978,0.001889066
-4.11E-09,-4.93E-09,-0.026431678,0.001889489
-4.11E-09,-4.94E-09,-0.026436374,0.001889912
-4.11E-09,-4.94E-09,-0.026441067,0.001890334
-4.12E-09,-4.94E-09,-0.026445756,0.001890756
-4.12E-09,-4.95E-09,-0.026450442,0.001891178
-4.12E-09,-4.95E-09,-0.026455125,0.0018916
-4.13E-09,-4.95E-09,-0.026459804,0.001892022
-4.13E-09,-4.96E-09,-0.026464479,0.001892443
-4.13E-09,-4.96E-09,-0.026469151,0.001892864
-4.13E-09,-4.96E-09,-0.02647382,0.001893286
-4.14E-09,-4.97E-09,-0.026478485,0.001893706
-4.14E-09,-4.97E-09,-0.026483146,0.001894127
-4.14E-09,-4.97E-09,-0.026487804,0.001894548
-4.14E-09,-4.98E-09,-0.026492459,0.001894968
-4.15E-09,-4.98E-09,-0.02649711,0.001895388
-4.15E-09,-4.98E-09,-0.026501758,0.001895808
-4.15E-09,-4.99E-09,-0.026506402,0.001896228
-4.15E-09,-4.99E-09,-0.026511042,0.001896647
-4.16E-09,-4.99E-09,-0.02651568,0.001897067
-4.16E-09,-5.00E-09,-0.026520313,0.001897486
-4.16E-09,-5.00E-09,-0.026524944,0.001897905
-4.17E-09,-5.00E-09,-0.026529571,0.001898323
-4.17E-09,-5.00E-09,-0.026534194,0.001898742
-4.17E-09,-5.01E-09,-0.026538814,0.00189916
-4.17E-09,-5.01E-09,-0.02654343,0.001899579
-4.18E-09,-5.01E-09,-0.026548043,0.001899997
-4.18E-09,-5.02E-09,-0.026552653,0.001900414
-4.18E-09,-5.02E-09,-0.026557259,0.001900832
-4.18E-09,-5.02E-09,-0.026561862,0.001901249
-4.19E-09,-5.03E-09,-0.026566461,0.001901667
-4.19E-09,-5.03E-09,-0.026571057,0.001902084
-4.19E-09,-5.03E-09,-0.026575649,0.0019025
-4.19E-09,-5.04E-09,-0.026580238,0.001902917
-4.20E-09,-5.04E-09,-0.026584823,0.001903334
-4.20E-09,-5.04E-09,-0.026589405,0.00190375
-4.20E-09,-5.05E-09,-0.026593984,0.001904166
-4.21E-09,-5.05E-09,-0.026598559,0.001904582
-4.21E-09,-5.05E-09,-0.02660313,0.001904997
-4.21E-09,-5.06E-09,-0.026607698,0.001905413
-4.21E-09,-5.06E-09,-0.026612263,0.001905828
-4.22E-09,-5.06E-09,-0.026616824,0.001906243
-4.22E-09,-5.07E-09,-0.026621382,0.001906658
-4.22E-09,-5.07E-09,-0.026625936,0.001907073
-4.22E-09,-5.07E-09,-0.026630487,0.001907487
-4.23E-09,-5.08E-09,-0.026635035,0.001907901
-4.23E-09,-5.08E-09,-0.026639579,0.001908315
-4.23E-09,-5.08E-09,-0.02664412,0.001908729
-4.24E-09,-5.09E-09,-0.026648657,0.001909143
-4.24E-09,-5.09E-09,-0.026653191,0.001909556
-4.24E-09,-5.09E-09,-0.026657721,0.00190997
-4.24E-09,-5.10E-09,-0.026662248,0.001910383
-4.25E-09,-5.10E-09,-0.026666771,0.001910795
-4.25E-09,-5.10E-09,-0.026671292,0.001911208
-4.25E-09,-5.10E-09,-0.026675808,0.001911621
-4.25E-09,-5.11E-09,-0.026680321,0.001912033
-4.26E-09,-5.11E-09,-0.026684831,0.001912445
-4.26E-09,-5.11E-09,-0.026689338,0.001912857
-4.26E-09,-5.12E-09,-0.026693841,0.001913268
-4.26E-09,-5.12E-09,-0.02669834,0.00191368
-4.27E-09,-5.12E-09,-0.026702836,0.001914091
-4.27E-09,-5.13E-09,-0.026707329,0.001914502
-4.27E-09,-5.13E-09,-0.026711818,0.001914913
-4.28E-09,-5.13E-09,-0.026716304,0.001915324
-4.28E-09,-5.14E-09,-0.026720787,0.001915734
-4.28E-09,-5.14E-09,-0.026725266,0.001916144
-4.28E-09,-5.14E-09,-0.026729741,0.001916554
-4.29E-09,-5.15E-09,-0.026734214,0.001916964
-4.29E-09,-5.15E-09,-0.026738682,0.001917374
-4.29E-09,-5.15E-09,-0.026743148,0.001917783
-4.29E-09,-5.16E-09,-0.02674761,0.001918192
-4.30E-09,-5.16E-09,-0.026752068,0.001918601
-4.30E-09,-5.16E-09,-0.026756524,0.00191901
-4.30E-09,-5.17E-09,-0.026760975,0.001919418
-4.31E-09,-5.17E-09,-0.026765424,0.001919827
-4.31E-09,-5.17E-09,-0.026769869,0.001920235
-4.31E-09,-5.18E-09,-0.02677431,0.001920643
-4.31E-09,-5.18E-09,-0.026778749,0.001921051
-4.32E-09,-5.18E-09,-0.026783184,0.001921458
-4.32E-09,-5.19E-09,-0.026787615,0.001921865
-4.32E-09,-5.19E-09,-0.026792043,0.001922273
-4.32E-09,-5.19E-09,-0.026796468,0.001922679
-4.33E-09,-5.20E-09,-0.026800889,0.001923086
-4.33E-09,-5.20E-09,-0.026805307,0.001923493
-4.33E-09,-5.20E-09,-0.026809721,0.001923899
-4.34E-09,-5.21E-09,-0.026814132,0.001924305
-4.34E-09,-5.21E-09,-0.02681854,0.001924711
-4.34E-09,-5.21E-09,-0.026822944,0.001925116
-4.34E-09,-5.22E-09,-0.026827345,0.001925522
-4.35E-09,-5.22E-09,-0.026831743,0.001925927
-4.35E-09,-5.22E-09,-0.026836137,0.001926332
-4.35E-09,-5.23E-09,-0.026840528,0.001926737
-4.35E-09,-5.23E-09,-0.026844915,0.001927141
-4.36E-09,-5.23E-09,-0.026849299,0.001927546
-4.36E-09,-5.23E-09,-0.02685368,0.00192795
-4.36E-09,-5.24E-09,-0.026858057,0.001928354
-4.37E-09,-5.24E-09,-0.026862431,0.001928758
-4.37E-09,-5.24E-09,-0.026866802,0.001929161
-4.37E-09,-5.25E-09,-0.026871169,0.001929564
-4.37E-09,-5.25E-09,-0.026875533,0.001929967
-4.38E-09,-5.25E-09,-0.026879893,0.00193037
-4.38E-09,-5.26E-09,-0.02688425,0.001930773
-4.38E-09,-5.26E-09,-0.026888604,0.001931175
-4.38E-09,-5.26E-09,-0.026892955,0.001931578
-4.39E-09,-5.27E-09,-0.026897302,0.00193198
-4.39E-09,-5.27E-09,-0.026901645,0.001932381
-4.39E-09,-5.27E-09,-0.026905985,0.001932783
-4.39E-09,-5.28E-09,-0.026910322,0.001933184
-4.40E-09,-5.28E-09,-0.026914656,0.001933585
-4.40E-09,-5.28E-09,-0.026918986,0.001933986
-4.40E-09,-5.29E-09,-0.026923313,0.001934387
-4.41E-09,-5.29E-09,-0.026927637,0.001934788
-4.41E-09,-5.29E-09,-0.026931957,0.001935188
-4.41E-09,-5.30E-09,-0.026936274,0.001935588
-4.41E-09,-5.30E-09,-0.026940587,0.001935988
-4.42E-09,-5.30E-09,-0.026944897,0.001936387
-4.42E-09,-5.31E-09,-0.026949204,0.001936787
-4.42E-09,-5.31E-09,-0.026953507,0.001937186
-4.42E-09,-5.31E-09,-0.026957807,0.001937585
-4.43E-09,-5.32E-09,-0.026962104,0.001937984
-4.43E-09,-5.32E-09,-0.026966397,0.001938382
-4.43E-09,-5.32E-09,-0.026970687,0.00193878
-4.44E-09,-5.33E-09,-0.026974974,0.001939178
-4.44E-09,-5.33E-09,-0.026979258,0.001939576
-4.44E-09,-5.33E-09,-0.026983538,0.001939974
-4.44E-09,-5.34E-09,-0.026987814,0.001940371
-4.45E-09,-5.34E-09,-0.026992088,0.001940769
-4.45E-09,-5.34E-09,-0.026996358,0.001941166
-4.45E-09,-5.35E-09,-0.027000624,0.001941562
-4.45E-09,-5.35E-09,-0.027004888,0.001941959
-4.46E-09,-5.35E-09,-0.027009148,0.001942355
-4.46E-09,-5.36E-09,-0.027013405,0.001942751
-4.46E-09,-5.36E-09,-0.027017658,0.001943147
-4.47E-09,-5.36E-09,-0.027021908,0.001943543
-4.47E-09,-5.37E-09,-0.027026155,0.001943938
-4.47E-09,-5.37E-09,-0.027030398,0.001944333
-4.47E-09,-5.37E-09,-0.027034638,0.001944728
-4.48E-09,-5.38E-09,-0.027038875,0.001945123
-4.48E-09,-5.38E-09,-0.027043109,0.001945517
-4.48E-09,-5.38E-09,-0.027047339,0.001945912
-4.48E-09,-5.39E-09,-0.027051566,0.001946306
-4.49E-09,-5.39E-09,-0.027055789,0.0019467
-4.49E-09,-5.39E-09,-0.027060009,0.001947093
-4.49E-09,-5.40E-09,-0.027064226,0.001947487
-4.50E-09,-5.40E-09,-0.02706844,0.00194788
-4.50E-09,-5.40E-09,-0.02707265,0.001948273
-4.50E-09,-5.40E-09,-0.027076857,0.001948665
-4.50E-09,-5.41E-09,-0.027081061,0.001949058
-4.51E-09,-5.41E-09,-0.027085261,0.00194945
-4.51E-09,-5.41E-09,-0.027089458,0.001949842
-4.51E-09,-5.42E-09,-0.027093652,0.001950234
-4.51E-09,-5.42E-09,-0.027097842,0.001950625
-4.52E-09,-5.42E-09,-0.02710203,0.001951017
-4.52E-09,-5.43E-09,-0.027106213,0.001951408
-4.52E-09,-5.43E-09,-0.027110394,0.001951799
-4.53E-09,-5.43E-09,-0.027114571,0.001952189
-4.53E-09,-5.44E-09,-0.027118745,0.00195258
-4.53E-09,-5.44E-09,-0.027122916,0.00195297
-4.53E-09,-5.44E-09,-0.027127083,0.00195336
-4.54E-09,-5.45E-09,-0.027131247,0.00195375
-4.54E-09,-5.45E-09,-0.027135408,0.001954139
-4.54E-09,-5.45E-09,-0.027139566,0.001954528
-4.54E-09,-5.46E-09,-0.02714372,0.001954917
-4.55E-09,-5.46E-09,-0.027147871,0.001955306
-4.55E-09,-5.46E-09,-0.027152019,0.001955695
-4.55E-09,-5.47E-09,-0.027156163,0.001956083
-4.56E-09,-5.47E-09,-0.027160304,0.001956471
-4.56E-09,-5.47E-09,-0.027164442,0.001956859
-4.56E-09,-5.48E-09,-0.027168576,0.001957247
-4.56E-09,-5.48E-09,-0.027172708,0.001957634
-4.57E-09,-5.48E-09,-0.027176836,0.001958021
-4.57E-09,-5.49E-09,-0.02718096,0.001958408
-4.57E-09,-5.49E-09,-0.027185082,0.001958795
-4.58E-09,-5.49E-09,-0.0271892,0.001959182
-4.58E-09,-5.50E-09,-0.027193315,0.001959568
-4.58E-09,-5.50E-09,-0.027197427,0.001959954
-4.58E-09,-5.50E-09,-0.027201535,0.00196034
-4.59E-09,-5.51E-09,-0.02720564,0.001960725
-4.59E-09,-5.51E-09,-0.027209742,0.00196111
-4.59E-09,-5.51E-09,-0.027213841,0.001961495
-4.59E-09,-5.52E-09,-0.027217936,0.00196188
-4.60E-09,-5.52E-09,-0.027222028,0.001962265
-4.60E-09,-5.52E-09,-0.027226117,0.001962649
-4.60E-09,-5.53E-09,-0.027230202,0.001963033
-4.61E-09,-5.53E-09,-0.027234285,0.001963417
-4.61E-09,-5.53E-09,-0.027238364,0.001963801
-4.61E-09,-5.54E-09,-0.027242439,0.001964184
-4.61E-09,-5.54E-09,-0.027246512,0.001964567
-4.62E-09,-5.54E-09,-0.027250581,0.00196495
-4.62E-09,-5.55E-09,-0.027254647,0.001965333
-4.62E-09,-5.55E-09,-0.02725871,0.001965716
-4.62E-09,-5.55E-09,-0.02726277,0.001966098
-4.63E-09,-5.56E-09,-0.027266826,0.00196648
-4.63E-09,-5.56E-09,-0.027270879,0.001966861
-4.63E-09,-5.56E-09,-0.027274929,0.001967243
-4.64E-09,-5.57E-09,-0.027278975,0.001967624
-4.64E-09,-5.57E-09,-0.027283019,0.001968005
-4.64E-09,-5.57E-09,-0.027287059,0.001968386
-4.64E-09,-5.58E-09,-0.027291095,0.001968767
-4.65E-09,-5.58E-09,-0.027295129,0.001969147
-4.65E-09,-5.58E-09,-0.027299159,0.001969527
-4.65E-09,-5.59E-09,-0.027303187,0.001969907
-4.65E-09,-5.59E-09,-0.02730721,0.001970286
-4.66E-09,-5.59E-09,-0.027311231,0.001970666
-4.66E-09,-5.60E-09,-0.027315249,0.001971045
-4.66E-09,-5.60E-09,-0.027319263,0.001971424
-4.67E-09,-5.60E-09,-0.027323274,0.001971802
-4.67E-09,-5.61E-09,-0.027327282,0.001972181
-4.67E-09,-5.61E-09,-0.027331286,0.001972559
-4.67E-09,-5.61E-09,-0.027335287,0.001972937
-4.68E-09,-5.62E-09,-0.027339285,0.001973314
-4.68E-09,-5.62E-09,-0.02734328,0.001973692
-4.68E-09,-5.62E-09,-0.027347272,0.001974069
-4.69E-09,-5.63E-09,-0.02735126,0.001974446
-4.69E-09,-5.63E-09,-0.027355246,0.001974822
-4.69E-09,-5.63E-09,-0.027359228,0.001975199
-4.69E-09,-5.64E-09,-0.027363206,0.001975575
-4.70E-09,-5.64E-09,-0.027367182,0.001975951
-4.70E-09,-5.64E-09,-0.027371154,0.001976326
-4.70E-09,-5.65E-09,-0.027375124,0.001976702
-4.70E-09,-5.65E-09,-0.02737909,0.001977077
-4.71E-09,-5.65E-09,-0.027383052,0.001977452
-4.71E-09,-5.66E-09,-0.027387012,0.001977827
-4.71E-09,-5.66E-09,-0.027390968,0.001978201
-4.72E-09,-5.66E-09,-0.027394921,0.001978575
-4.72E-09,-5.67E-09,-0.027398871,0.001978949
-4.72E-09,-5.67E-09,-0.027402818,0.001979323
-4.72E-09,-5.67E-09,-0.027406761,0.001979697
-4.73E-09,-5.68E-09,-0.027410702,0.00198007
-4.73E-09,-5.68E-09,-0.027414639,0.001980443
-4.73E-09,-5.68E-09,-0.027418573,0.001980815
-4.73E-09,-5.69E-09,-0.027422504,0.001981188
-4.74E-09,-5.69E-09,-0.027426431,0.00198156
-4.74E-09,-5.69E-09,-0.027430356,0.001981932
-4.74E-09,-5.70E-09,-0.027434277,0.001982304
-4.75E-09,-5.70E-09,-0.027438195,0.001982675
-4.75E-09,-5.70E-09,-0.02744211,0.001983046
-4.75E-09,-5.71E-09,-0.027446021,0.001983417
-4.75E-09,-5.71E-09,-0.02744993,0.001983788
-4.76E-09,-5.71E-09,-0.027453835,0.001984159
-4.76E-09,-5.72E-09,-0.027457737,0.001984529
-4.76E-09,-5.72E-09,-0.027461636,0.001984899
-4.77E-09,-5.72E-09,-0.027465532,0.001985269
-4.77E-09,-5.73E-09,-0.027469424,0.001985638
