sus1 50,sus1 100,sus1 50,sus1 100
0.003018235,0.003624303,0.008750801,0.013164444
0.003031048,0.003639688,0.008761387,0.013176903
0.003043887,0.003655105,0.008771983,0.01318937
0.003056751,0.003670552,0.008782587,0.013201845
0.003069641,0.00368603,0.008793201,0.013214327
0.003082557,0.00370154,0.008803823,0.013226817
0.0030955,0.003717081,0.008814454,0.013239314
0.003108468,0.003732653,0.008825094,0.013251818
0.003121463,0.003748256,0.008835743,0.01326433
0.003134484,0.003763892,0.0088464,0.01327685
0.003147531,0.003779558,0.008857067,0.013289377
0.003160604,0.003795257,0.008867742,0.013301911
0.003173704,0.003810987,0.008878427,0.013314453
0.003186831,0.003826749,0.00888912,0.013327002
0.003199984,0.003842543,0.008899822,0.013339559
0.003213164,0.003858369,0.008910533,0.013352123
0.00322637,0.003874227,0.008921253,0.013364695
0.003239603,0.003890117,0.008931982,0.013377275
0.003252862,0.003906038,0.008942719,0.013389861
0.003266149,0.003921992,0.008953466,0.013402456
0.003279462,0.003937979,0.008964221,0.013415057
0.003292802,0.003953997,0.008974986,0.013427667
0.003306168,0.003970047,0.008985759,0.013440283
0.003319562,0.003986129,0.008996541,0.013452907
0.003332982,0.004002244,0.009007333,0.013465539
0.003346428,0.00401839,0.009018133,0.013478178
0.003359902,0.004034569,0.009028942,0.013490825
0.003373402,0.00405078,0.009039759,0.013503479
0.003386929,0.004067022,0.009050586,0.013516141
0.003400482,0.004083297,0.009061422,0.01352881
0.003414062,0.004099603,0.009072267,0.013541486
0.003427668,0.004115941,0.00908312,0.01355417
0.003441301,0.004132312,0.009093983,0.013566862
0.00345496,0.004148713,0.009104854,0.013579561
0.003468646,0.004165147,0.009115735,0.013592267
0.003482358,0.004181612,0.009126624,0.013604981
0.003496096,0.004198108,0.009137522,0.013617703
0.00350986,0.004214636,0.009148429,0.013630432
0.00352365,0.004231195,0.009159345,0.013643168
0.003537467,0.004247785,0.009170271,0.013655912
0.003551309,0.004264406,0.009181205,0.013668664
0.003565177,0.004281059,0.009192148,0.013681423
0.00357907,0.004297742,0.0092031,0.013694189
0.003592989,0.004314455,0.00921406,0.013706963
0.003606934,0.0043312,0.00922503,0.013719745
0.003620904,0.004347974,0.009236009,0.013732534
0.003634899,0.004364779,0.009246997,0.01374533
0.003648919,0.004381614,0.009257993,0.013758134
0.003662964,0.00439848,0.009268999,0.013770945
0.003677034,0.004415375,0.009280014,0.013783764
0.003691129,0.004432299,0.009291037,0.01379659
0.003705249,0.004449254,0.00930207,0.013809424
0.003719393,0.004466238,0.009313112,0.013822266
0.003733561,0.004483251,0.009324162,0.013835115
0.003747754,0.004500294,0.009335222,0.013847971
0.003761972,0.004517366,0.00934629,0.013860835
0.003776214,0.004534468,0.009357368,0.013873706
0.003790481,0.004551599,0.009368454,0.013886585
0.003804773,0.00456876,0.009379549,0.013899471
0.003819089,0.004585951,0.009390654,0.013912365
0.00383343,0.004603171,0.009401767,0.013925266
0.003847796,0.004620421,0.00941289,0.013938175
0.003862187,0.004637701,0.009424021,0.013951092
0.003876602,0.004655011,0.009435161,0.013964015
0.003891043,0.004672351,0.009446311,0.013976947
0.003905509,0.004689722,0.009457469,0.013989886
0.00392,0.004707122,0.009468636,0.014002832
0.003934516,0.004724553,0.009479813,0.014015786
0.003949058,0.004742014,0.009490998,0.014028747
0.003963625,0.004759506,0.009502193,0.014041716
0.003978218,0.004777029,0.009513396,0.014054692
0.003992836,0.004794582,0.009524608,0.014067676
0.00400748,0.004812166,0.00953583,0.014080667
0.004022149,0.00482978,0.00954706,0.014093666
0.004036844,0.004847426,0.0095583,0.014106673
0.004051565,0.004865102,0.009569548,0.014119686
0.004066312,0.00488281,0.009580806,0.014132708
0.004081084,0.004900548,0.009592072,0.014145737
0.004095882,0.004918318,0.009603348,0.014158773
0.004110707,0.004936118,0.009614632,0.014171817
0.004125557,0.00495395,0.009625926,0.014184868
0.004140433,0.004971813,0.009637229,0.014197927
0.004155335,0.004989706,0.00964854,0.014210993
0.004170262,0.005007631,0.009659861,0.014224067
0.004185216,0.005025587,0.009671191,0.014237149
0.004200195,0.005043574,0.00968253,0.014250238
0.004215201,0.005061592,0.009693877,0.014263334
0.004230232,0.005079641,0.009705234,0.014276438
0.004245289,0.005097721,0.0097166,0.014289549
0.004260372,0.005115832,0.009727975,0.014302668
0.00427548,0.005133974,0.009739359,0.014315795
0.004290614,0.005152147,0.009750752,0.014328929
0.004305774,0.00517035,0.009762154,0.01434207
0.004320959,0.005188584,0.009773565,0.014355219
0.00433617,0.005206849,0.009784986,0.014368375
0.004351406,0.005225144,0.009796415,0.014381539
0.004366668,0.00524347,0.009807853,0.014394711
0.004381955,0.005261826,0.009819301,0.01440789
0.004397267,0.005280212,0.009830757,0.014421076
0.004412604,0.005298629,0.009842223,0.01443427
0.004427966,0.005317075,0.009853697,0.014447472
0.004443353,0.005335552,0.009865181,0.014460681
0.004458765,0.005354058,0.009876674,0.014473897
0.004474201,0.005372594,0.009888176,0.014487122
0.004489663,0.005391159,0.009899687,0.014500353
0.004505148,0.005409754,0.009911207,0.014513592
0.004520659,0.005428378,0.009922736,0.014526839
0.004536193,0.005447032,0.009934274,0.014540093
0.004551752,0.005465714,0.009945821,0.014553355
0.004567334,0.005484425,0.009957377,0.014566624
0.004582941,0.005503165,0.009968943,0.0145799
0.004598571,0.005521933,0.009980517,0.014593184
0.004614225,0.00554073,0.009992101,0.014606476
0.004629903,0.005559556,0.010003694,0.014619775
0.004645604,0.00557841,0.010015296,0.014633082
0.004661329,0.005597292,0.010026907,0.014646396
0.004677078,0.005616203,0.010038527,0.014659718
0.00469285,0.005635142,0.010050156,0.014673047
0.004708647,0.00565411,0.010061794,0.014686384
0.004724467,0.005673106,0.010073441,0.014699728
0.004740311,0.005692132,0.010085098,0.01471308
0.004756179,0.005711186,0.010096763,0.01472644
0.004772072,0.005730269,0.010108438,0.014739806
0.004787988,0.005749381,0.010120122,0.014753181
0.004803928,0.005768522,0.010131815,0.014766563
0.004819893,0.005787692,0.010143517,0.014779952
0.004835883,0.005806891,0.010155228,0.014793349
0.004851896,0.00582612,0.010166948,0.014806753
0.004867934,0.005845378,0.010178678,0.014820165
0.004883997,0.005864666,0.010190416,0.014833585
0.004900084,0.005883983,0.010202164,0.014847012
0.004916196,0.00590333,0.010213921,0.014860447
0.004932333,0.005922707,0.010225686,0.014873889
0.004948495,0.005942113,0.010237461,0.014887338
0.004964681,0.005961549,0.010249246,0.014900795
0.004980893,0.005981016,0.010261039,0.01491426
0.004997129,0.006000512,0.010272842,0.014927732
0.00501339,0.006020038,0.010284653,0.014941212
0.005029677,0.006039594,0.010296474,0.014954699
0.005045988,0.00605918,0.010308304,0.014968194
0.005062324,0.006078797,0.010320143,0.014981696
0.005078686,0.006098443,0.010331991,0.014995206
0.005095072,0.00611812,0.010343849,0.015008723
0.005111484,0.006137826,0.010355715,0.015022248
0.00512792,0.006157563,0.010367591,0.01503578
0.005144382,0.006177329,0.010379476,0.01504932
0.005160869,0.006197126,0.01039137,0.015062867
0.00517738,0.006216953,0.010403273,0.015076422
0.005193917,0.006236809,0.010415185,0.015089985
0.005210478,0.006256696,0.010427107,0.015103555
0.005227065,0.006276612,0.010439037,0.015117132
0.005243676,0.006296559,0.010450977,0.015130717
0.005260312,0.006316535,0.010462926,0.01514431
0.005276972,0.00633654,0.010474884,0.01515791
0.005293658,0.006356576,0.010486852,0.015171517
0.005310368,0.00637664,0.010498828,0.015185132
0.005327102,0.006396735,0.010510814,0.015198755
0.005343861,0.006416858,0.010522809,0.015212385
0.005360644,0.006437011,0.010534813,0.015226023
0.005377452,0.006457193,0.010546826,0.015239668
0.005394283,0.006477404,0.010558849,0.015253321
0.005411139,0.006497644,0.01057088,0.015266981
0.005428019,0.006517913,0.010582921,0.015280649
0.005444923,0.00653821,0.010594971,0.015294325
0.00546185,0.006558536,0.010607031,0.015308007
0.005478801,0.006578891,0.010619099,0.015321698
0.005495776,0.006599273,0.010631177,0.015335396
0.005512774,0.006619684,0.010643264,0.015349101
0.005529795,0.006640123,0.01065536,0.015362814
0.00554684,0.006660589,0.010667465,0.015376535
0.005563907,0.006681084,0.010679579,0.015390263
0.005580998,0.006701606,0.010691703,0.015403999
0.005598111,0.006722155,0.010703836,0.015417742
0.005615248,0.006742732,0.010715978,0.015431492
0.005632407,0.006763336,0.010728129,0.015445251
0.005649589,0.006783968,0.01074029,0.015459016
0.005666794,0.006804627,0.01075246,0.01547279
0.005684022,0.006825314,0.010764639,0.01548657
0.005701272,0.006846028,0.010776827,0.015500359
0.005718546,0.00686677,0.010789024,0.015514155
0.005735843,0.00688754,0.010801231,0.015527958
0.005753163,0.006908337,0.010813447,0.015541769
0.005770507,0.006929163,0.010825672,0.015555588
0.005787873,0.006950016,0.010837906,0.015569414
0.005805263,0.006970897,0.01085015,0.015583247
0.005822677,0.006991807,0.010862403,0.015597088
0.005840114,0.007012745,0.010874665,0.015610937
0.005857574,0.007033711,0.010886936,0.015624793
0.005875059,0.007054706,0.010899217,0.015638657
0.005892567,0.007075729,0.010911506,0.015652528
0.005910098,0.007096781,0.010923805,0.015666407
0.005927654,0.007117861,0.010936114,0.015680293
0.005945234,0.00713897,0.010948431,0.015694187
0.005962837,0.007160108,0.010960758,0.015708088
0.005980465,0.007181275,0.010973094,0.015721997
0.005998117,0.00720247,0.010985439,0.015735914
0.006015793,0.007223695,0.010997794,0.015749838
0.006033493,0.007244949,0.011010158,0.015763769
0.006051217,0.007266231,0.011022531,0.015777709
0.006068965,0.007287543,0.011034913,0.015791655
0.006086738,0.007308884,0.011047305,0.015805609
0.006104534,0.007330254,0.011059706,0.015819571
0.006122355,0.007351653,0.011072116,0.01583354
0.0061402,0.007373081,0.011084535,0.015847517
0.00615807,0.007394538,0.011096964,0.015861501
0.006175964,0.007416024,0.011109402,0.015875493
0.006193881,0.007437539,0.011121849,0.015889493
0.006211823,0.007459083,0.011134305,0.0159035
0.006229789,0.007480656,0.011146771,0.015917514
0.00624778,0.007502258,0.011159246,0.015931536
0.006265794,0.007523889,0.011171731,0.015945566
0.006283832,0.007545549,0.011184224,0.015959603
0.006301894,0.007567238,0.011196727,0.015973648
0.00631998,0.007588955,0.011209239,0.0159877
0.00633809,0.007610701,0.011221761,0.01600176
0.006356224,0.007632475,0.011234292,0.016015827
0.006374381,0.007654278,0.011246832,0.016029902
0.006392562,0.007676109,0.011259381,0.016043984
0.006410767,0.007697969,0.01127194,0.016058074
0.006428995,0.007719856,0.011284508,0.016072172
0.006447246,0.007741772,0.011297085,0.016086277
0.006465521,0.007763716,0.011309672,0.016100389
0.006483818,0.007785687,0.011322268,0.016114509
0.006502139,0.007807686,0.011334873,0.016128637
0.006520483,0.007829713,0.011347487,0.016142772
0.006538849,0.007851767,0.011360111,0.016156915
0.006557239,0.007873848,0.011372744,0.016171065
0.006575651,0.007895957,0.011385387,0.016185223
0.006594085,0.007918092,0.011398039,0.016199389
0.006612542,0.007940254,0.0114107,0.016213561
0.006631021,0.007962443,0.01142337,0.016227742
0.006649522,0.007984659,0.01143605,0.01624193
0.006668045,0.008006901,0.011448739,0.016256126
0.006686591,0.00802917,0.011461437,0.016270329
0.006705158,0.008051465,0.011474145,0.016284539
0.006723747,0.008073787,0.011486862,0.016298758
0.006742359,0.008096135,0.011499588,0.016312983
0.006760992,0.008118509,0.011512324,0.016327217
0.006779648,0.008140911,0.011525069,0.016341458
0.006798326,0.008163338,0.011537823,0.016355706
0.006817026,0.008185793,0.011550587,0.016369962
0.006835749,0.008208275,0.01156336,0.016384226
0.006854494,0.008230783,0.011576143,0.016398497
0.006873261,0.008253318,0.011588934,0.016412775
0.006892051,0.008275881,0.011601736,0.016427061
0.006910863,0.00829847,0.011614546,0.016441355
0.006929699,0.008321087,0.011627366,0.016455656
0.006948557,0.008343731,0.011640195,0.016469965
0.006967438,0.008366403,0.011653033,0.016484282
0.006986342,0.008389102,0.011665881,0.016498606
0.007005269,0.008411829,0.011678738,0.016512937
0.007024219,0.008434584,0.011691605,0.016527276
0.007043192,0.008457366,0.011704481,0.016541623
0.007062188,0.008480176,0.011717366,0.016555977
0.007081207,0.008503014,0.011730261,0.016570339
0.00710025,0.00852588,0.011743165,0.016584708
0.007119316,0.008548774,0.011756078,0.016599085
0.007138405,0.008571696,0.011769001,0.016613469
0.007157518,0.008594646,0.011781933,0.016627861
0.007176654,0.008617624,0.011794875,0.01664226
0.007195814,0.00864063,0.011807826,0.016656667
0.007214996,0.008663664,0.011820786,0.016671082
0.007234203,0.008686726,0.011833756,0.016685504
0.007253432,0.008709817,0.011846735,0.016699934
0.007272686,0.008732935,0.011859723,0.016714371
0.007291962,0.008756082,0.011872721,0.016728816
0.007311262,0.008779257,0.011885728,0.016743268
0.007330585,0.008802459,0.011898745,0.016757728
0.007349932,0.00882569,0.011911771,0.016772195
0.007369301,0.008848949,0.011924806,0.016786671
0.007388695,0.008872235,0.011937851,0.016801153
0.007408111,0.00889555,0.011950905,0.016815643
0.00742755,0.008918892,0.011963968,0.016830141
0.007447013,0.008942262,0.011977041,0.016844646
0.007466498,0.00896566,0.011990124,0.016859159
0.007486007,0.008989085,0.012003215,0.016873679
0.007505538,0.009012538,0.012016317,0.016888207
0.007525092,0.009036018,0.012029427,0.016902743
0.007544669,0.009059525,0.012042547,0.016917286
0.007564269,0.009083059,0.012055676,0.016931836
0.007583891,0.009106621,0.012068815,0.016946394
0.007603535,0.00913021,0.012081963,0.01696096
0.007623202,0.009153825,0.012095121,0.016975533
0.007642891,0.009177467,0.012108288,0.016990114
0.007662602,0.009201136,0.012121464,0.017004703
0.007682336,0.009224831,0.01213465,0.017019298
0.007702091,0.009248552,0.012147846,0.017033902
0.007721868,0.0092723,0.01216105,0.017048513
0.007741667,0.009296074,0.012174264,0.017063132
0.007761487,0.009319873,0.012187488,0.017077758
0.007781329,0.009343699,0.012200721,0.017092392
0.007801192,0.00936755,0.012213963,0.017107033
0.007821076,0.009391426,0.012227215,0.017121682
0.007840982,0.009415328,0.012240477,0.017136338
0.007860909,0.009439256,0.012253747,0.017151002
0.007880857,0.009463209,0.012267028,0.017165674
0.007900826,0.009487188,0.012280317,0.017180353
0.007920817,0.009511192,0.012293616,0.017195039
0.007940829,0.009535222,0.012306925,0.017209734
0.007960862,0.009559277,0.012320243,0.017224435
0.007980917,0.009583358,0.01233357,0.017239145
0.008000994,0.009607466,0.012346907,0.017253862
0.008021092,0.009631599,0.012360253,0.017268586
0.008041211,0.009655758,0.012373609,0.017283318
0.008061353,0.009679943,0.012386974,0.017298058
0.008081516,0.009704155,0.012400349,0.017312805
0.008101702,0.009728392,0.012413733,0.01732756
0.008121909,0.009752657,0.012427126,0.017342322
0.008142138,0.009776947,0.012440529,0.017357092
0.00816239,0.009801265,0.012453942,0.017371869
0.008182663,0.009825609,0.012467364,0.017386654
0.008202959,0.009849979,0.012480795,0.017401447
0.008223277,0.009874377,0.012494236,0.017416247
0.008243618,0.009898801,0.012507687,0.017431054
0.008263981,0.009923252,0.012521146,0.01744587
0.008284366,0.009947731,0.012534616,0.017460692
0.008304774,0.009972236,0.012548094,0.017475523
0.008325205,0.009996768,0.012561583,0.017490361
0.008345658,0.010021328,0.01257508,0.017505206
0.008366134,0.010045914,0.012588588,0.017520059
0.008386632,0.010070528,0.012602104,0.01753492
0.008407153,0.010095169,0.012615631,0.017549788
0.008427696,0.010119837,0.012629166,0.017564664
0.008448262,0.010144532,0.012642711,0.017579547
0.008468851,0.010169254,0.012656266,0.017594438
0.008489462,0.010194004,0.01266983,0.017609337
0.008510096,0.01021878,0.012683404,0.017624243
0.008530753,0.010243584,0.012696987,0.017639156
0.008551432,0.010268415,0.01271058,0.017654077
0.008572133,0.010293272,0.012724182,0.017669006
0.008592857,0.010318157,0.012737793,0.017683942
0.008613604,0.010343069,0.012751414,0.017698886
0.008634372,0.010368007,0.012765045,0.017713838
0.008655163,0.010392972,0.012778685,0.017728797
0.008675977,0.010417964,0.012792335,0.017743763
0.008696812,0.010442983,0.012805994,0.017758737
0.00871767,0.010468028,0.012819663,0.017773719
0.008738549,0.010493099,0.012833341,0.017788708
0.008759451,0.010518197,0.012847028,0.017803705
0.008780374,0.010543321,0.012860726,0.01781871
0.008801319,0.010568471,0.012874432,0.017833722
0.008822286,0.010593648,0.012888149,0.017848741
0.008843274,0.01061885,0.012901874,0.017863768
0.008864284,0.010644078,0.01291561,0.017878803
0.008885315,0.010669331,0.012929354,0.017893845
0.008906368,0.01069461,0.012943109,0.017908895
0.008927441,0.010719915,0.012956872,0.017923952
0.008948536,0.010745244,0.012970646,0.017939017
0.008969651,0.010770599,0.012984429,0.01795409
0.008990788,0.010795979,0.012998221,0.01796917
0.009011944,0.010821384,0.013012023,0.017984258
0.009033122,0.010846813,0.013025835,0.017999353
0.00905432,0.010872267,0.013039656,0.018014456
0.009075538,0.010897745,0.013053486,0.018029566
0.009096777,0.010923248,0.013067326,0.018044684
0.009118037,0.010948776,0.013081176,0.01805981
0.009139317,0.010974328,0.013095035,0.018074943
0.009160617,0.010999905,0.013108904,0.018090083
0.009181938,0.011025506,0.013122782,0.018105232
0.009203279,0.011051133,0.01313667,0.018120388
0.009224642,0.011076784,0.013150568,0.018135551
0.009246025,0.01110246,0.013164475,0.018150722
0.009267429,0.011128161,0.013178391,0.0181659
0.009288853,0.011153887,0.013192317,0.018181087
0.009310299,0.011179638,0.013206253,0.01819628
0.009331766,0.011205415,0.013220198,0.018211482
0.009353254,0.011231217,0.013234153,0.01822669
0.009374763,0.011257045,0.013248117,0.018241907
0.009396294,0.011282898,0.013262091,0.018257131
0.009417845,0.011308776,0.013276074,0.018272362
0.009439419,0.011334681,0.013290067,0.018287602
0.009461013,0.011360611,0.01330407,0.018302848
0.009482629,0.011386567,0.013318082,0.018318103
0.009504267,0.011412549,0.013332104,0.018333364
0.009525927,0.011438557,0.013346135,0.018348634
0.009547608,0.011464591,0.013360176,0.018363911
0.009569311,0.011490651,0.013374227,0.018379195
0.009591036,0.011516738,0.013388287,0.018394488
0.009612782,0.01154285,0.013402356,0.018409787
0.00963455,0.011568989,0.013416435,0.018425095
0.009656341,0.011595154,0.013430524,0.01844041
0.009678153,0.011621345,0.013444623,0.018455732
0.009699986,0.011647562,0.013458731,0.018471062
0.009721842,0.011673806,0.013472848,0.0184864
0.00974372,0.011700076,0.013486975,0.018501745
0.009765619,0.011726372,0.013501112,0.018517098
0.00978754,0.011752694,0.013515258,0.018532458
0.009809483,0.011779042,0.013529414,0.018547826
0.009831448,0.011805417,0.01354358,0.018563202
0.009853434,0.011831817,0.013557755,0.018578585
0.009875442,0.011858244,0.01357194,0.018593975
0.009897472,0.011884697,0.013586134,0.018609374
0.009919523,0.011911175,0.013600338,0.018624779
0.009941596,0.011937679,0.013614551,0.018640193
0.009963691,0.01196421,0.013628775,0.018655614
0.009985806,0.011990765,0.013643007,0.018671042
0.010007943,0.012017347,0.01365725,0.018686478
0.010030102,0.012043954,0.013671502,0.018701922
0.010052281,0.012070586,0.013685763,0.018717374
0.010074482,0.012097244,0.013700035,0.018732832
0.010096703,0.012123927,0.013714315,0.018748299
0.010118946,0.012150635,0.013728606,0.018763773
0.010141209,0.012177368,0.013742906,0.018779254
0.010163493,0.012204126,0.013757216,0.018794744
0.010185798,0.012230908,0.013771535,0.01881024
0.010208123,0.012257716,0.013785864,0.018825745
0.010230468,0.012284547,0.013800203,0.018841257
0.010252834,0.012311403,0.013814551,0.018856776
0.01027522,0.012338284,0.013828909,0.018872303
0.010297625,0.012365188,0.013843276,0.018887838
0.010320051,0.012392116,0.013857653,0.01890338
0.010342497,0.012419068,0.01387204,0.01891893
0.010364962,0.012446043,0.013886436,0.018934488
0.010387447,0.012473043,0.013900842,0.018950053
0.010409952,0.012500065,0.013915258,0.018965625
0.010432476,0.012527112,0.013929683,0.018981205
0.01045502,0.012554182,0.013944118,0.018996793
0.010477584,0.012581276,0.013958563,0.019012388
0.010500168,0.012608394,0.013973017,0.019027991
0.010522771,0.012635536,0.013987481,0.019043602
0.010545395,0.012662701,0.014001955,0.01905922
0.010568038,0.012689891,0.014016438,0.019074846
0.010590702,0.012717104,0.014030931,0.019090479
0.010613386,0.012744342,0.014045433,0.01910612
0.01063609,0.012771604,0.014059946,0.019121768
0.010658814,0.012798891,0.014074467,0.019137424
0.010681558,0.012826202,0.014088999,0.019153088
0.010704323,0.012853537,0.01410354,0.019168759
0.010727109,0.012880897,0.014118091,0.019184437
0.010749915,0.012908282,0.014132651,0.019200124
0.010772742,0.012935692,0.014147222,0.019215818
0.01079559,0.012963127,0.014161801,0.019231519
0.010818458,0.012990586,0.014176391,0.019247228
0.010841347,0.013018071,0.01419099,0.019262945
0.010864257,0.013045581,0.014205599,0.019278669
0.010887189,0.013073116,0.014220218,0.019294401
0.010910141,0.013100676,0.014234846,0.01931014
0.010933114,0.013128261,0.014249484,0.019325887
0.010956108,0.013155871,0.014264131,0.019341642
0.010979123,0.013183507,0.014278788,0.019357404
0.011002159,0.013211168,0.014293455,0.019373174
0.011025216,0.013238855,0.014308132,0.019388951
0.011048295,0.013266567,0.014322818,0.019404736
0.011071394,0.013294304,0.014337514,0.019420529
0.011094515,0.013322066,0.01435222,0.019436329
0.011117657,0.013349854,0.014366935,0.019452136
0.011140819,0.013377667,0.014381661,0.019467952
0.011164003,0.013405505,0.014396395,0.019483775
0.011187208,0.013433369,0.01441114,0.019499605
0.011210434,0.013461258,0.014425894,0.019515443
0.01123368,0.013489171,0.014440658,0.019531289
0.011256948,0.01351711,0.014455431,0.019547142
0.011280236,0.013545074,0.014470215,0.019563003
0.011303546,0.013573063,0.014485008,0.019578871
0.011326875,0.013601077,0.01449981,0.019594747
0.011350226,0.013629115,0.014514623,0.019610631
0.011373597,0.013657179,0.014529445,0.019626522
0.011396989,0.013685267,0.014544277,0.01964242
0.011420401,0.013713379,0.014559118,0.019658327
0.011443833,0.013741516,0.01457397,0.019674241
0.011467286,0.013769677,0.014588831,0.019690162
0.011490759,0.013797863,0.014603701,0.019706091
0.011514252,0.013826072,0.014618582,0.019722028
0.011537765,0.013854305,0.014633472,0.019737972
0.011561297,0.013882563,0.014648372,0.019753924
0.01158485,0.013910844,0.014663281,0.019769883
0.011608422,0.013939148,0.014678201,0.01978585
0.011632013,0.013967476,0.01469313,0.019801825
0.011655624,0.013995828,0.014708068,0.019817807
0.011679255,0.014024202,0.014723017,0.019833797
0.011702904,0.014052599,0.014737975,0.019849794
0.011726572,0.01408102,0.014752943,0.019865799
0.01175026,0.014109463,0.014767921,0.019881812
0.011773966,0.014137929,0.014782908,0.019897832
0.011797692,0.014166417,0.014797906,0.01991386
0.011821436,0.014194929,0.014812912,0.019929895
0.011845199,0.014223463,0.014827929,0.019945938
0.011868982,0.01425202,0.014842956,0.019961989
0.011892783,0.0142806,0.014857992,0.019978047
0.011916604,0.014309203,0.014873038,0.019994113
0.011940443,0.014337829,0.014888093,0.020010186
0.011964302,0.014366478,0.014903159,0.020026267
0.011988181,0.01439515,0.014918234,0.020042355
0.012012078,0.014423846,0.014933319,0.020058451
0.012035996,0.014452565,0.014948413,0.020074555
0.012059932,0.014481307,0.014963518,0.020090666
0.012083889,0.014510073,0.014978632,0.020106785
0.012107865,0.014538863,0.014993756,0.020122911
0.012131861,0.014567676,0.01500889,0.020139045
0.012155877,0.014596514,0.015024033,0.020155187
0.012179912,0.014625375,0.015039186,0.020171336
0.012203968,0.01465426,0.015054349,0.020187493
0.012228044,0.01468317,0.015069522,0.020203657
0.01225214,0.014712103,0.015084705,0.020219829
0.012276256,0.014741061,0.015099897,0.020236009
0.012300392,0.014770043,0.015115099,0.020252196
0.012324549,0.014799049,0.015130311,0.020268391
0.012348725,0.01482808,0.015145533,0.020284593
0.012372922,0.014857135,0.015160764,0.020300803
0.01239714,0.014886214,0.015176005,0.020317021
0.012421378,0.014915318,0.015191256,0.020333246
0.012445636,0.014944446,0.015206517,0.020349479
0.012469914,0.014973599,0.015221787,0.020365719
0.012494213,0.015002776,0.015237068,0.020381967
0.012518532,0.015031978,0.015252358,0.020398222
0.012542872,0.015061204,0.015267658,0.020414486
0.012567231,0.015090454,0.015282968,0.020430756
0.012591612,0.015119729,0.015298287,0.020447035
0.012616012,0.015149028,0.015313616,0.02046332
0.012640433,0.015178352,0.015328955,0.020479614
0.012664874,0.0152077,0.015344304,0.020495915
0.012689335,0.015237072,0.015359663,0.020512224
0.012713816,0.015266468,0.015375031,0.02052854
0.012738317,0.015295888,0.01539041,0.020544864
0.012762838,0.015325332,0.015405798,0.020561195
0.012787379,0.0153548,0.015421196,0.020577534
0.01281194,0.015384292,0.015436603,0.020593881
0.012836521,0.015413808,0.015452021,0.020610235
0.012861121,0.015443347,0.015467448,0.020626597
0.012885742,0.01547291,0.015482885,0.020642967
0.012910381,0.015502497,0.015498332,0.020659344
0.01293504,0.015532106,0.015513789,0.020675728
0.012959718,0.015561739,0.015529255,0.020692121
0.012984416,0.015591395,0.015544732,0.02070852
0.013009133,0.015621074,0.015560218,0.020724928
0.013033868,0.015650776,0.015575714,0.020741343
0.013058623,0.015680501,0.01559122,0.020757766
0.013083397,0.015710248,0.015606736,0.020774196
0.013108189,0.015740017,0.015622261,0.020790634
0.013132999,0.015769809,0.015637796,0.020807079
0.013157828,0.015799623,0.015653342,0.020823532
0.013182676,0.015829459,0.015668896,0.020839993
0.013207541,0.015859316,0.015684461,0.020856461
0.013232425,0.015889196,0.015700036,0.020872937
0.013257327,0.015919098,0.01571562,0.02088942
0.013282248,0.015949021,0.015731215,0.020905911
0.013307186,0.015978967,0.015746819,0.02092241
0.013332143,0.016008934,0.015762433,0.020938916
0.013357119,0.016038924,0.015778057,0.02095543
0.013382112,0.016068935,0.01579369,0.020971951
0.013407125,0.016098969,0.015809334,0.02098848
0.013432155,0.016129025,0.015824987,0.021005017
0.013457205,0.016159103,0.01584065,0.021021561
0.013482273,0.016189204,0.015856323,0.021038113
0.013507359,0.016219327,0.015872006,0.021054672
0.013532465,0.016249473,0.015887699,0.021071239
0.013557589,0.016279642,0.015903402,0.021087814
0.013582733,0.016309834,0.015919114,0.021104396
0.013607896,0.016340048,0.015934836,0.021120986
0.013633077,0.016370285,0.015950569,0.021137583
0.013658278,0.016400546,0.015966311,0.021154188
0.013683499,0.016430829,0.015982063,0.021170801
0.013708738,0.016461136,0.015997824,0.021187421
0.013733997,0.016491466,0.016013596,0.021204049
0.013759276,0.01652182,0.016029377,0.021220684
0.013784573,0.016552197,0.016045169,0.021237327
0.013809891,0.016582597,0.01606097,0.021253978
0.013835228,0.016613021,0.016076781,0.021270636
0.013860584,0.016643468,0.016092602,0.021287302
0.013885961,0.016673939,0.016108433,0.021303975
0.013911356,0.016704433,0.016124274,0.021320656
0.013936772,0.016734951,0.016140124,0.021337345
0.013962207,0.016765493,0.016155985,0.021354041
0.013987662,0.016796058,0.016171855,0.021370745
0.014013136,0.016826647,0.016187735,0.021387456
0.01403863,0.016857259,0.016203625,0.021404175
0.014064144,0.016887895,0.016219525,0.021420902
0.014089677,0.016918555,0.016235435,0.021437636
0.01411523,0.016949237,0.016251355,0.021454378
0.014140802,0.016979944,0.016267285,0.021471128
0.014166394,0.017010674,0.016283224,0.021487885
0.014192006,0.017041427,0.016299174,0.021504649
0.014217636,0.017072203,0.016315133,0.021521422
0.014243286,0.017103003,0.016331102,0.021538201
0.014268956,0.017133826,0.016347081,0.021554989
0.014294644,0.017164672,0.01636307,0.021571784
0.014320352,0.01719554,0.016379069,0.021588587
0.014346078,0.017226432,0.016395078,0.021605397
0.014371824,0.017257347,0.016411097,0.021622215
0.014397589,0.017288284,0.016427125,0.02163904
0.014423372,0.017319244,0.016443164,0.021655873
0.014449174,0.017350226,0.016459212,0.021672714
